#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,¿‰’•2.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,2                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 16:19:05 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,¿‰’•                        
#SAMPLE MASS /mg:            ,8.76                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /¶ÃV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°„C/10.0(K/min)/120°„C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°„C/10.0(K/min)/120°„C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),¿‰’•2 ,1      ,-50.77,J/g ,-      ,-    ,42.3      ,°„C  ,112.2     ,°„C  ,-0.4249   ,mW/mg,-0.6664   ,mW/mg
#*Onset (DSC)  ,¿‰’•2 ,1      ,42.3  ,°„C  ,-0.4015,mW/mg,25.8      ,°„C  ,88.3      ,°„C  ,-0.3704   ,mW/mg,-0.7892   ,mW/mg
#*Peak (DSC)   ,¿‰’•2 ,1      ,90.1  ,°„C  ,-0.7905,mW/mg,25.8      ,°„C  ,102.0     ,°„C  ,-0.3704   ,mW/mg,-0.751    ,mW/mg
#*End (DSC)    ,¿‰’•2 ,1      ,112.2 ,°„C  ,-0.6679,mW/mg,91.0      ,°„C  ,119.9     ,°„C  ,-0.7903   ,mW/mg,-0.5908   ,mW/mg

##Temp./°„C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 56.58025,3.87333,      -0.54730,3.28536,1
 56.61718,3.87667,      -0.54769,3.28534,1
 56.65405,3.88000,      -0.54805,3.28532,1
 56.69093,3.88333,      -0.54838,3.28530,1
 56.72780,3.88667,      -0.54871,3.28528,1
 56.76467,3.89000,      -0.54907,3.28526,1
 56.80156,3.89333,      -0.54956,3.28524,1
 56.83843,3.89667,      -0.55005,3.28522,1
 56.87531,3.90000,      -0.55046,3.28520,1
 56.91216,3.90333,      -0.55076,3.28518,1
 56.94902,3.90667,      -0.55104,3.28516,1
 56.98587,3.91000,      -0.55129,3.28514,1
 57.02272,3.91333,      -0.55157,3.28512,1
 57.05959,3.91667,      -0.55196,3.28510,1
 57.09644,3.92000,      -0.55242,3.28508,1
 57.13326,3.92333,      -0.55294,3.28506,1
 57.17007,3.92667,      -0.55335,3.28504,1
 57.20690,3.93000,      -0.55371,3.28502,1
 57.24370,3.93333,      -0.55409,3.28500,1
 57.28052,3.93667,      -0.55448,3.28498,1
 57.31731,3.94000,      -0.55483,3.28496,1
 57.35411,3.94333,      -0.55501,3.28494,1
 57.39089,3.94667,      -0.55526,3.28492,1
 57.42770,3.95000,      -0.55564,3.28490,1
 57.46449,3.95333,      -0.55613,3.28488,1
 57.50123,3.95667,      -0.55657,3.28486,1
 57.53800,3.96000,      -0.55701,3.28484,1
 57.57474,3.96333,      -0.55745,3.28482,1
 57.61152,3.96667,      -0.55770,3.28480,1
 57.64825,3.97000,      -0.55792,3.28478,1
 57.68502,3.97333,      -0.55828,3.28476,1
 57.72177,3.97667,      -0.55869,3.28474,1
 57.75849,3.98000,      -0.55926,3.28472,1
 57.79520,3.98333,      -0.55962,3.28470,1
 57.83193,3.98667,      -0.56003,3.28468,1
 57.86864,3.99000,      -0.56042,3.28466,1
 57.90533,3.99333,      -0.56085,3.28464,1
 57.94203,3.99667,      -0.56129,3.28462,1
 57.97872,4.00000,      -0.56170,3.28460,1
 58.01543,4.00333,      -0.56206,3.28458,1
 58.05211,4.00667,      -0.56239,3.28456,1
 58.08879,4.01000,      -0.56270,3.28454,1
 58.12546,4.01333,      -0.56306,3.28452,1
 58.16210,4.01667,      -0.56339,3.28450,1
 58.19875,4.02000,      -0.56372,3.28448,1
 58.23539,4.02333,      -0.56408,3.28446,1
 58.27200,4.02667,      -0.56444,3.28444,1
 58.30864,4.03000,      -0.56479,3.28442,1
 58.34525,4.03333,      -0.56515,3.28440,1
 58.38187,4.03667,      -0.56548,3.28438,1
 58.41846,4.04000,      -0.56579,3.28436,1
 58.45505,4.04333,      -0.56609,3.28434,1
 58.49166,4.04667,      -0.56637,3.28432,1
 58.52825,4.05000,      -0.56673,3.28430,1
 58.56485,4.05333,      -0.56712,3.28428,1
 58.60144,4.05667,      -0.56745,3.28425,1
 58.63802,4.06000,      -0.56778,3.28423,1
 58.67457,4.06333,      -0.56811,3.28421,1
 58.71111,4.06667,      -0.56847,3.28419,1
 58.74766,4.07000,      -0.56883,3.28417,1
 58.78421,4.07333,      -0.56934,3.28415,1
 58.82080,4.07667,      -0.56970,3.28413,1
 58.85731,4.08000,      -0.57003,3.28411,1
 58.89389,4.08333,      -0.57039,3.28409,1
 58.93043,4.08667,      -0.57072,3.28407,1
 58.96697,4.09000,      -0.57106,3.28405,1
 59.00349,4.09333,      -0.57139,3.28403,1
 59.03998,4.09667,      -0.57177,3.28401,1
 59.07649,4.10000,      -0.57218,3.28399,1
 59.11298,4.10333,      -0.57257,3.28397,1
 59.14948,4.10667,      -0.57290,3.28395,1
 59.18597,4.11000,      -0.57326,3.28393,1
 59.22248,4.11333,      -0.57364,3.28391,1
 59.25895,4.11667,      -0.57405,3.28389,1
 59.29543,4.12000,      -0.57444,3.28387,1
 59.33189,4.12333,      -0.57482,3.28384,1
 59.36836,4.12667,      -0.57521,3.28382,1
 59.40482,4.13000,      -0.57557,3.28380,1
 59.44126,4.13333,      -0.57595,3.28378,1
 59.47771,4.13667,      -0.57628,3.28376,1
 59.51413,4.14000,      -0.57664,3.28374,1
 59.55057,4.14333,      -0.57700,3.28372,1
 59.58700,4.14667,      -0.57733,3.28370,1
 59.62343,4.15000,      -0.57766,3.28368,1
 59.65982,4.15333,      -0.57805,3.28366,1
 59.69621,4.15667,      -0.57843,3.28364,1
 59.73261,4.16000,      -0.57879,3.28362,1
 59.76900,4.16333,      -0.57918,3.28360,1
 59.80539,4.16667,      -0.57956,3.28358,1
 59.84172,4.17000,      -0.57992,3.28356,1
 59.87811,4.17333,      -0.58028,3.28353,1
 59.91446,4.17667,      -0.58064,3.28351,1
 59.95082,4.18000,      -0.58099,3.28349,1
 59.98720,4.18333,      -0.58138,3.28347,1
 60.02356,4.18667,      -0.58176,3.28345,1
 60.05989,4.19000,      -0.58212,3.28343,1
 60.09623,4.19333,      -0.58251,3.28341,1
 60.13259,4.19667,      -0.58289,3.28339,1
 60.16893,4.20000,      -0.58328,3.28337,1
 60.20526,4.20333,      -0.58366,3.28335,1
 60.24159,4.20667,      -0.58402,3.28333,1
 60.27792,4.21000,      -0.58438,3.28331,1
 60.31421,4.21333,      -0.58474,3.28328,1
 60.35051,4.21667,      -0.58512,3.28326,1
 60.38682,4.22000,      -0.58548,3.28324,1
 60.42311,4.22333,      -0.58584,3.28322,1
 60.45941,4.22667,      -0.58620,3.28320,1
 60.49572,4.23000,      -0.58658,3.28318,1
 60.53203,4.23333,      -0.58694,3.28316,1
 60.56833,4.23667,      -0.58730,3.28314,1
 60.60462,4.24000,      -0.58768,3.28312,1
 60.64090,4.24333,      -0.58788,3.28310,1
 60.67716,4.24667,      -0.58827,3.28308,1
 60.71343,4.25000,      -0.58865,3.28305,1
 60.74969,4.25333,      -0.58907,3.28303,1
 60.78590,4.25667,      -0.58948,3.28301,1
 60.82213,4.26000,      -0.58983,3.28299,1
 60.85836,4.26333,      -0.59022,3.28297,1
 60.89459,4.26667,      -0.59061,3.28295,1
 60.93084,4.27000,      -0.59096,3.28293,1
 60.96708,4.27333,      -0.59140,3.28291,1
 61.00331,4.27667,      -0.59184,3.28289,1
 61.03952,4.28000,      -0.59215,3.28286,1
 61.07575,4.28333,      -0.59245,3.28284,1
 61.11195,4.28667,      -0.59273,3.28282,1
 61.14815,4.29000,      -0.59304,3.28280,1
 61.18434,4.29333,      -0.59339,3.28278,1
 61.22052,4.29667,      -0.59370,3.28276,1
 61.25672,4.30000,      -0.59398,3.28274,1
 61.29292,4.30333,      -0.59434,3.28272,1
 61.32910,4.30667,      -0.59467,3.28270,1
 61.36528,4.31000,      -0.59505,3.28267,1
 61.40143,4.31333,      -0.59557,3.28265,1
 61.43757,4.31667,      -0.59601,3.28263,1
 61.47375,4.32000,      -0.59645,3.28261,1
 61.50990,4.32333,      -0.59683,3.28259,1
 61.54607,4.32667,      -0.59722,3.28257,1
 61.58221,4.33000,      -0.59755,3.28255,1
 61.61836,4.33333,      -0.59794,3.28253,1
 61.65449,4.33667,      -0.59829,3.28250,1
 61.69064,4.34000,      -0.59865,3.28248,1
 61.72677,4.34333,      -0.59901,3.28246,1
 61.76290,4.34667,      -0.59940,3.28244,1
 61.79902,4.35000,      -0.59978,3.28242,1
 61.83515,4.35333,      -0.60014,3.28240,1
 61.87128,4.35667,      -0.60055,3.28238,1
 61.90739,4.36000,      -0.60094,3.28235,1
 61.94349,4.36333,      -0.60132,3.28233,1
 61.97957,4.36667,      -0.60171,3.28231,1
 62.01566,4.37000,      -0.60209,3.28229,1
 62.05175,4.37333,      -0.60240,3.28227,1
 62.08784,4.37667,      -0.60270,3.28225,1
 62.12395,4.38000,      -0.60298,3.28223,1
 62.16003,4.38333,      -0.60326,3.28220,1
 62.19610,4.38667,      -0.60362,3.28218,1
 62.23218,4.39000,      -0.60398,3.28216,1
 62.26825,4.39333,      -0.60436,3.28214,1
 62.30431,4.39667,      -0.60472,3.28212,1
 62.34036,4.40000,      -0.60511,3.28210,1
 62.37641,4.40333,      -0.60547,3.28208,1
 62.41246,4.40667,      -0.60585,3.28205,1
 62.44849,4.41000,      -0.60621,3.28203,1
 62.48451,4.41333,      -0.60654,3.28201,1
 62.52056,4.41667,      -0.60690,3.28199,1
 62.55659,4.42000,      -0.60723,3.28197,1
 62.59262,4.42333,      -0.60759,3.28195,1
 62.62862,4.42667,      -0.60793,3.28192,1
 62.66462,4.43000,      -0.60828,3.28190,1
 62.70062,4.43333,      -0.60864,3.28188,1
 62.73662,4.43667,      -0.60900,3.28186,1
 62.77261,4.44000,      -0.60936,3.28184,1
 62.80859,4.44333,      -0.60969,3.28182,1
 62.84461,4.44667,      -0.61008,3.28179,1
 62.88061,4.45000,      -0.61046,3.28177,1
 62.91657,4.45333,      -0.61088,3.28175,1
 62.95254,4.45667,      -0.61129,3.28173,1
 62.98852,4.46000,      -0.61173,3.28171,1
 63.02448,4.46333,      -0.61216,3.28169,1
 63.06044,4.46667,      -0.61255,3.28166,1
 63.09641,4.47000,      -0.61275,3.28164,1
 63.13236,4.47333,      -0.61300,3.28162,1
 63.16831,4.47667,      -0.61336,3.28160,1
 63.20426,4.48000,      -0.61375,3.28158,1
 63.24018,4.48333,      -0.61411,3.28156,1
 63.27613,4.48667,      -0.61446,3.28153,1
 63.31208,4.49000,      -0.61482,3.28151,1
 63.34802,4.49333,      -0.61518,3.28149,1
 63.38395,4.49667,      -0.61562,3.28147,1
 63.41990,4.50000,      -0.61606,3.28145,1
 63.45582,4.50333,      -0.61647,3.28142,1
 63.49170,4.50667,      -0.61686,3.28140,1
 63.52762,4.51000,      -0.61724,3.28138,1
 63.56352,4.51333,      -0.61760,3.28136,1
 63.59944,4.51667,      -0.61777,3.28134,1
 63.63533,4.52000,      -0.61797,3.28131,1
 63.67121,4.52333,      -0.61820,3.28129,1
 63.70711,4.52667,      -0.61850,3.28127,1
 63.74298,4.53000,      -0.61886,3.28125,1
 63.77885,4.53333,      -0.61930,3.28123,1
 63.81475,4.53667,      -0.61974,3.28120,1
 63.85064,4.54000,      -0.62021,3.28118,1
 63.88651,4.54333,      -0.62057,3.28116,1
 63.92238,4.54667,      -0.62092,3.28114,1
 63.95826,4.55000,      -0.62128,3.28112,1
 63.99413,4.55333,      -0.62167,3.28109,1
 64.02997,4.55667,      -0.62200,3.28107,1
 64.06580,4.56000,      -0.62231,3.28105,1
 64.10164,4.56333,      -0.62259,3.28103,1
 64.13749,4.56667,      -0.62289,3.28101,1
 64.17333,4.57000,      -0.62325,3.28098,1
 64.20918,4.57333,      -0.62366,3.28096,1
 64.24502,4.57667,      -0.62405,3.28094,1
 64.28084,4.58000,      -0.62441,3.28092,1
 64.31662,4.58333,      -0.62477,3.28090,1
 64.35243,4.58667,      -0.62513,3.28087,1
 64.38823,4.59000,      -0.62549,3.28085,1
 64.42398,4.59333,      -0.62584,3.28083,1
 64.45979,4.59667,      -0.62620,3.28081,1
 64.49557,4.60000,      -0.62659,3.28079,1
 64.53136,4.60333,      -0.62697,3.28076,1
 64.56711,4.60667,      -0.62733,3.28074,1
 64.60289,4.61000,      -0.62767,3.28072,1
 64.63866,4.61333,      -0.62800,3.28070,1
 64.67443,4.61667,      -0.62833,3.28067,1
 64.71020,4.62000,      -0.62872,3.28065,1
 64.74595,4.62333,      -0.62905,3.28063,1
 64.78169,4.62667,      -0.62938,3.28061,1
 64.81746,4.63000,      -0.62977,3.28059,1
 64.85321,4.63333,      -0.63018,3.28056,1
 64.88897,4.63667,      -0.63059,3.28054,1
 64.92469,4.64000,      -0.63095,3.28052,1
 64.96044,4.64333,      -0.63131,3.28050,1
 64.99616,4.64667,      -0.63167,3.28047,1
 65.03187,4.65000,      -0.63203,3.28045,1
 65.06759,4.65333,      -0.63239,3.28043,1
 65.10331,4.65667,      -0.63272,3.28041,1
 65.13902,4.66000,      -0.63303,3.28038,1
 65.17474,4.66333,      -0.63339,3.28036,1
 65.21044,4.66667,      -0.63372,3.28034,1
 65.24613,4.67000,      -0.63408,3.28032,1
 65.28180,4.67333,      -0.63444,3.28029,1
 65.31751,4.67667,      -0.63477,3.28027,1
 65.35318,4.68000,      -0.63513,3.28025,1
 65.38887,4.68333,      -0.63546,3.28023,1
 65.42459,4.68667,      -0.63579,3.28020,1
 65.46028,4.69000,      -0.63615,3.28018,1
 65.49593,4.69333,      -0.63651,3.28016,1
 65.53159,4.69667,      -0.63687,3.28014,1
 65.56726,4.70000,      -0.63726,3.28011,1
 65.60290,4.70333,      -0.63770,3.28009,1
 65.63857,4.70667,      -0.63811,3.28007,1
 65.67425,4.71000,      -0.63849,3.28005,1
 65.70989,4.71333,      -0.63885,3.28002,1
 65.74552,4.71667,      -0.63921,3.28000,1
 65.78120,4.72000,      -0.63955,3.27998,1
 65.81687,4.72333,      -0.63988,3.27996,1
 65.85252,4.72667,      -0.64021,3.27993,1
 65.88816,4.73000,      -0.64054,3.27991,1
 65.92380,4.73333,      -0.64085,3.27989,1
 65.95944,4.73667,      -0.64121,3.27987,1
 65.99507,4.74000,      -0.64154,3.27984,1
 66.03069,4.74333,      -0.64187,3.27982,1
 66.06631,4.74667,      -0.64226,3.27980,1
 66.10192,4.75000,      -0.64265,3.27978,1
 66.13751,4.75333,      -0.64303,3.27975,1
 66.17311,4.75667,      -0.64342,3.27973,1
 66.20872,4.76000,      -0.64375,3.27971,1
 66.24434,4.76333,      -0.64411,3.27968,1
 66.27998,4.76667,      -0.64444,3.27966,1
 66.31559,4.77000,      -0.64483,3.27964,1
 66.35118,4.77333,      -0.64513,3.27962,1
 66.38679,4.77667,      -0.64526,3.27959,1
 66.42239,4.78000,      -0.64538,3.27957,1
 66.45798,4.78333,      -0.64584,3.27955,1
 66.49359,4.78667,      -0.64631,3.27953,1
 66.52916,4.79000,      -0.64667,3.27950,1
 66.56475,4.79333,      -0.64703,3.27948,1
 66.60036,4.79667,      -0.64741,3.27946,1
 66.63593,4.80000,      -0.64780,3.27943,1
 66.67152,4.80333,      -0.64821,3.27941,1
 66.70710,4.80667,      -0.64862,3.27939,1
 66.74269,4.81000,      -0.64893,3.27937,1
 66.77826,4.81333,      -0.64934,3.27934,1
 66.81384,4.81667,      -0.64970,3.27932,1
 66.84943,4.82000,      -0.65006,3.27930,1
 66.88498,4.82333,      -0.65045,3.27927,1
 66.92056,4.82667,      -0.65078,3.27925,1
 66.95613,4.83000,      -0.65117,3.27923,1
 66.99170,4.83333,      -0.65158,3.27920,1
 67.02726,4.83667,      -0.65194,3.27918,1
 67.06280,4.84000,      -0.65232,3.27916,1
 67.09836,4.84333,      -0.65271,3.27914,1
 67.13390,4.84667,      -0.65307,3.27911,1
 67.16948,4.85000,      -0.65343,3.27909,1
 67.20503,4.85333,      -0.65376,3.27907,1
 67.24061,4.85667,      -0.65412,3.27904,1
 67.27616,4.86000,      -0.65448,3.27902,1
 67.31172,4.86333,      -0.65481,3.27900,1
 67.34725,4.86667,      -0.65512,3.27897,1
 67.38280,4.87000,      -0.65548,3.27895,1
 67.41838,4.87333,      -0.65581,3.27893,1
 67.45395,4.87667,      -0.65617,3.27890,1
 67.48948,4.88000,      -0.65648,3.27888,1
 67.52502,4.88333,      -0.65681,3.27886,1
 67.56052,4.88667,      -0.65715,3.27884,1
 67.59605,4.89000,      -0.65748,3.27881,1
 67.63154,4.89333,      -0.65778,3.27879,1
 67.66707,4.89667,      -0.65814,3.27877,1
 67.70261,4.90000,      -0.65856,3.27874,1
 67.73811,4.90333,      -0.65900,3.27872,1
 67.77366,4.90667,      -0.65938,3.27870,1
 67.80916,4.91000,      -0.65974,3.27867,1
 67.84467,4.91333,      -0.65992,3.27865,1
 67.88018,4.91667,      -0.66020,3.27863,1
 67.91570,4.92000,      -0.66056,3.27860,1
 67.95118,4.92333,      -0.66089,3.27858,1
 67.98666,4.92667,      -0.66149,3.27856,1
 68.02215,4.93000,      -0.66185,3.27853,1
 68.05764,4.93333,      -0.66226,3.27851,1
 68.09313,4.93667,      -0.66262,3.27849,1
 68.12861,4.94000,      -0.66295,3.27846,1
 68.16408,4.94333,      -0.66331,3.27844,1
 68.19956,4.94667,      -0.66370,3.27842,1
 68.23503,4.95000,      -0.66409,3.27839,1
 68.27052,4.95333,      -0.66444,3.27837,1
 68.30598,4.95667,      -0.66478,3.27835,1
 68.34144,4.96000,      -0.66514,3.27832,1
 68.37690,4.96333,      -0.66550,3.27830,1
 68.41231,4.96667,      -0.66588,3.27828,1
 68.44772,4.97000,      -0.66622,3.27825,1
 68.48316,4.97333,      -0.66658,3.27823,1
 68.51864,4.97667,      -0.66694,3.27820,1
 68.55408,4.98000,      -0.66727,3.27818,1
 68.58952,4.98333,      -0.66758,3.27816,1
 68.62497,4.98667,      -0.66791,3.27813,1
 68.66038,4.99000,      -0.66816,3.27811,1
 68.69580,4.99333,      -0.66847,3.27809,1
 68.73120,4.99667,      -0.66878,3.27806,1
 68.76664,5.00000,      -0.66914,3.27804,1
 68.80205,5.00333,      -0.66952,3.27802,1
 68.83744,5.00667,      -0.66991,3.27799,1
 68.87285,5.01000,      -0.67027,3.27797,1
 68.90826,5.01333,      -0.67063,3.27795,1
 68.94367,5.01667,      -0.67099,3.27792,1
 68.97908,5.02000,      -0.67132,3.27790,1
 69.01446,5.02333,      -0.67166,3.27788,1
 69.04987,5.02667,      -0.67199,3.27785,1
 69.08523,5.03000,      -0.67232,3.27783,1
 69.12061,5.03333,      -0.67271,3.27780,1
 69.15597,5.03667,      -0.67312,3.27778,1
 69.19136,5.04000,      -0.67353,3.27776,1
 69.22674,5.04333,      -0.67389,3.27773,1
 69.26210,5.04667,      -0.67425,3.27771,1
 69.29748,5.05000,      -0.67456,3.27769,1
 69.33280,5.05333,      -0.67489,3.27766,1
 69.36815,5.05667,      -0.67520,3.27764,1
 69.40346,5.06000,      -0.67545,3.27761,1
 69.43877,5.06333,      -0.67576,3.27759,1
 69.47410,5.06667,      -0.67609,3.27757,1
 69.50943,5.07000,      -0.67643,3.27754,1
 69.54474,5.07333,      -0.67674,3.27752,1
 69.58003,5.07667,      -0.67704,3.27750,1
 69.61531,5.08000,      -0.67738,3.27747,1
 69.65059,5.08333,      -0.67776,3.27745,1
 69.68589,5.08667,      -0.67815,3.27742,1
 69.72120,5.09000,      -0.67848,3.27740,1
 69.75646,5.09333,      -0.67884,3.27738,1
 69.79179,5.09667,      -0.67920,3.27735,1
 69.82705,5.10000,      -0.67959,3.27733,1
 69.86233,5.10333,      -0.67992,3.27731,1
 69.89759,5.10667,      -0.68012,3.27728,1
 69.93285,5.11000,      -0.68032,3.27726,1
 69.96811,5.11333,      -0.68063,3.27723,1
 70.00339,5.11667,      -0.68099,3.27721,1
 70.03869,5.12000,      -0.68135,3.27719,1
 70.07393,5.12333,      -0.68166,3.27716,1
 70.10920,5.12667,      -0.68207,3.27714,1
 70.14444,5.13000,      -0.68256,3.27711,1
 70.17964,5.13333,      -0.68295,3.27709,1
 70.21487,5.13667,      -0.68334,3.27707,1
 70.25010,5.14000,      -0.68372,3.27704,1
 70.28531,5.14333,      -0.68403,3.27702,1
 70.32051,5.14667,      -0.68439,3.27699,1
 70.35572,5.15000,      -0.68470,3.27697,1
 70.39092,5.15333,      -0.68503,3.27695,1
 70.42613,5.15667,      -0.68536,3.27692,1
 70.46134,5.16000,      -0.68556,3.27690,1
 70.49656,5.16333,      -0.68571,3.27687,1
 70.53175,5.16667,      -0.68599,3.27685,1
 70.56700,5.17000,      -0.68635,3.27683,1
 70.60221,5.17333,      -0.68671,3.27680,1
 70.63743,5.17667,      -0.68710,3.27678,1
 70.67257,5.18000,      -0.68749,3.27675,1
 70.70775,5.18333,      -0.68785,3.27673,1
 70.74293,5.18667,      -0.68818,3.27670,1
 70.77810,5.19000,      -0.68851,3.27668,1
 70.81328,5.19333,      -0.68869,3.27666,1
 70.84844,5.19667,      -0.68891,3.27663,1
 70.88361,5.20000,      -0.68925,3.27661,1
 70.91874,5.20333,      -0.68964,3.27658,1
 70.95390,5.20667,      -0.68997,3.27656,1
 70.98905,5.21000,      -0.69030,3.27654,1
 71.02420,5.21333,      -0.69064,3.27651,1
 71.05936,5.21667,      -0.69092,3.27649,1
 71.09451,5.22000,      -0.69125,3.27646,1
 71.12964,5.22333,      -0.69158,3.27644,1
 71.16479,5.22667,      -0.69194,3.27641,1
 71.19992,5.23000,      -0.69238,3.27639,1
 71.23508,5.23333,      -0.69274,3.27637,1
 71.27020,5.23667,      -0.69305,3.27634,1
 71.30533,5.24000,      -0.69336,3.27632,1
 71.34041,5.24333,      -0.69367,3.27629,1
 71.37551,5.24667,      -0.69397,3.27627,1
 71.41064,5.25000,      -0.69425,3.27624,1
 71.44577,5.25333,      -0.69459,3.27622,1
 71.48090,5.25667,      -0.69492,3.27620,1
 71.51603,5.26000,      -0.69523,3.27617,1
 71.55116,5.26333,      -0.69551,3.27615,1
 71.58629,5.26667,      -0.69582,3.27612,1
 71.62141,5.27000,      -0.69612,3.27610,1
 71.65654,5.27333,      -0.69646,3.27607,1
 71.69166,5.27667,      -0.69676,3.27605,1
 71.72677,5.28000,      -0.69710,3.27602,1
 71.76189,5.28333,      -0.69738,3.27600,1
 71.79698,5.28667,      -0.69769,3.27598,1
 71.83208,5.29000,      -0.69794,3.27595,1
 71.86716,5.29333,      -0.69822,3.27593,1
 71.90223,5.29667,      -0.69850,3.27590,1
 71.93730,5.30000,      -0.69889,3.27588,1
 71.97241,5.30333,      -0.69935,3.27585,1
 72.00749,5.30667,      -0.69971,3.27583,1
 72.04261,5.31000,      -0.70002,3.27580,1
 72.07769,5.31333,      -0.70025,3.27578,1
 72.11275,5.31667,      -0.70040,3.27575,1
 72.14782,5.32000,      -0.70065,3.27573,1
 72.18287,5.32333,      -0.70098,3.27571,1
 72.21795,5.32667,      -0.70143,3.27568,1
 72.25302,5.33000,      -0.70187,3.27566,1
 72.28811,5.33333,      -0.70225,3.27563,1
 72.32321,5.33667,      -0.70259,3.27561,1
 72.35828,5.34000,      -0.70279,3.27558,1
 72.39336,5.34333,      -0.70299,3.27556,1
 72.42846,5.34667,      -0.70329,3.27553,1
 72.46356,5.35000,      -0.70368,3.27551,1
 72.49862,5.35333,      -0.70402,3.27548,1
 72.53371,5.35667,      -0.70435,3.27546,1
 72.56875,5.36000,      -0.70463,3.27543,1
 72.60380,5.36333,      -0.70489,3.27541,1
 72.63887,5.36667,      -0.70511,3.27538,1
 72.67393,5.37000,      -0.70539,3.27536,1
 72.70895,5.37333,      -0.70565,3.27534,1
 72.74398,5.37667,      -0.70601,3.27531,1
 72.77902,5.38000,      -0.70640,3.27529,1
 72.81405,5.38333,      -0.70678,3.27526,1
 72.84908,5.38667,      -0.70717,3.27524,1
 72.88408,5.39000,      -0.70756,3.27521,1
 72.91912,5.39333,      -0.70789,3.27519,1
 72.95415,5.39667,      -0.70820,3.27516,1
 72.98918,5.40000,      -0.70853,3.27514,1
 73.02421,5.40333,      -0.70884,3.27511,1
 73.05921,5.40667,      -0.70915,3.27509,1
 73.09423,5.41000,      -0.70945,3.27506,1
 73.12926,5.41333,      -0.70982,3.27504,1
 73.16428,5.41667,      -0.71015,3.27501,1
 73.19926,5.42000,      -0.71048,3.27499,1
 73.23426,5.42333,      -0.71082,3.27496,1
 73.26926,5.42667,      -0.71112,3.27494,1
 73.30421,5.43000,      -0.71143,3.27491,1
 73.33920,5.43333,      -0.71169,3.27489,1
 73.37418,5.43667,      -0.71199,3.27486,1
 73.40918,5.44000,      -0.71230,3.27484,1
 73.44416,5.44333,      -0.71264,3.27481,1
 73.47916,5.44667,      -0.71294,3.27479,1
 73.51418,5.45000,      -0.71320,3.27476,1
 73.54916,5.45333,      -0.71340,3.27474,1
 73.58411,5.45667,      -0.71368,3.27471,1
 73.61907,5.46000,      -0.71399,3.27469,1
 73.65403,5.46333,      -0.71429,3.27466,1
 73.68898,5.46667,      -0.71458,3.27464,1
 73.72393,5.47000,      -0.71491,3.27461,1
 73.75889,5.47333,      -0.71522,3.27459,1
 73.79384,5.47667,      -0.71550,3.27456,1
 73.82880,5.48000,      -0.71583,3.27454,1
 73.86372,5.48333,      -0.71617,3.27451,1
 73.89866,5.48667,      -0.71647,3.27449,1
 73.93361,5.49000,      -0.71678,3.27446,1
 73.96856,5.49333,      -0.71706,3.27444,1
 74.00348,5.49667,      -0.71734,3.27441,1
 74.03843,5.50000,      -0.71762,3.27439,1
 74.07336,5.50333,      -0.71791,3.27436,1
 74.10826,5.50667,      -0.71819,3.27434,1
 74.14316,5.51000,      -0.71852,3.27431,1
 74.17807,5.51333,      -0.71883,3.27429,1
 74.21300,5.51667,      -0.71914,3.27426,1
 74.24792,5.52000,      -0.71947,3.27423,1
 74.28282,5.52333,      -0.71978,3.27421,1
 74.31771,5.52667,      -0.72006,3.27418,1
 74.35259,5.53000,      -0.72034,3.27416,1
 74.38749,5.53333,      -0.72041,3.27413,1
 74.42238,5.53667,      -0.72053,3.27411,1
 74.45728,5.54000,      -0.72081,3.27408,1
 74.49216,5.54333,      -0.72125,3.27406,1
 74.52702,5.54667,      -0.72161,3.27403,1
 74.56190,5.55000,      -0.72195,3.27401,1
 74.59675,5.55333,      -0.72239,3.27398,1
 74.63162,5.55667,      -0.72296,3.27396,1
 74.66646,5.56000,      -0.72330,3.27393,1
 74.70133,5.56333,      -0.72355,3.27391,1
 74.73623,5.56667,      -0.72375,3.27388,1
 74.77107,5.57000,      -0.72395,3.27386,1
 74.80592,5.57333,      -0.72418,3.27383,1
 74.84079,5.57667,      -0.72441,3.27380,1
