#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,常规1.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,1                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 14:46:10 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,常规                        
#SAMPLE MASS /mg:            ,8.97                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /μV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°C/10.0(K/min)/120°C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°C/10.0(K/min)/120°C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),常规1 ,1      ,-47.42,J/g ,-      ,-    ,45.1      ,°C  ,103.7     ,°C  ,-0.3838   ,mW/mg,-0.6255   ,mW/mg
#*Onset (DSC)  ,常规1 ,1      ,45.1  ,°C  ,-0.3585,mW/mg,24.3      ,°C  ,79.7      ,°C  ,-0.2849   ,mW/mg,-0.7252   ,mW/mg
#*Peak (DSC)   ,常规1 ,1      ,81.1  ,°C  ,-0.7263,mW/mg,35.9      ,°C  ,104.0     ,°C  ,-0.3274   ,mW/mg,-0.6231   ,mW/mg
#*End (DSC)    ,常规1 ,1      ,103.7 ,°C  ,-0.6343,mW/mg,81.6      ,°C  ,119.9     ,°C  ,-0.7262   ,mW/mg,-0.4883   ,mW/mg

##Temp./°C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 69.78307,4.98000,      -0.68240,3.27736,1
 69.81661,4.98333,      -0.68262,3.27734,1
 69.85015,4.98667,      -0.68287,3.27731,1
 69.88367,4.99000,      -0.68322,3.27729,1
 69.91720,4.99333,      -0.68359,3.27727,1
 69.95072,4.99667,      -0.68395,3.27725,1
 69.98425,5.00000,      -0.68427,3.27722,1
 70.01777,5.00333,      -0.68447,3.27720,1
 70.05130,5.00667,      -0.68469,3.27718,1
 70.08484,5.01000,      -0.68475,3.27715,1
 70.11836,5.01333,      -0.68487,3.27713,1
 70.15185,5.01667,      -0.68512,3.27711,1
 70.18539,5.02000,      -0.68536,3.27709,1
 70.21892,5.02333,      -0.68559,3.27706,1
 70.25246,5.02667,      -0.68583,3.27704,1
 70.28598,5.03000,      -0.68613,3.27702,1
 70.31951,5.03333,      -0.68641,3.27699,1
 70.35300,5.03667,      -0.68665,3.27697,1
 70.38651,5.04000,      -0.68690,3.27695,1
 70.42002,5.04333,      -0.68715,3.27693,1
 70.45352,5.04667,      -0.68734,3.27690,1
 70.48707,5.05000,      -0.68754,3.27688,1
 70.52056,5.05333,      -0.68779,3.27686,1
 70.55408,5.05667,      -0.68801,3.27683,1
 70.58759,5.06000,      -0.68825,3.27681,1
 70.62113,5.06333,      -0.68850,3.27679,1
 70.65462,5.06667,      -0.68877,3.27677,1
 70.68811,5.07000,      -0.68900,3.27674,1
 70.72162,5.07333,      -0.68922,3.27672,1
 70.75513,5.07667,      -0.68944,3.27670,1
 70.78866,5.08000,      -0.68966,3.27667,1
 70.82215,5.08333,      -0.68986,3.27665,1
 70.85562,5.08667,      -0.69008,3.27663,1
 70.88913,5.09000,      -0.69030,3.27660,1
 70.92261,5.09333,      -0.69052,3.27658,1
 70.95610,5.09667,      -0.69074,3.27656,1
 70.98959,5.10000,      -0.69096,3.27654,1
 71.02307,5.10333,      -0.69118,3.27651,1
 71.05656,5.10667,      -0.69141,3.27649,1
 71.09002,5.11000,      -0.69163,3.27647,1
 71.12349,5.11333,      -0.69180,3.27644,1
 71.15698,5.11667,      -0.69186,3.27642,1
 71.19048,5.12000,      -0.69208,3.27640,1
 71.22395,5.12333,      -0.69233,3.27637,1
 71.25744,5.12667,      -0.69255,3.27635,1
 71.29090,5.13000,      -0.69272,3.27633,1
 71.32438,5.13333,      -0.69292,3.27630,1
 71.35785,5.13667,      -0.69316,3.27628,1
 71.39131,5.14000,      -0.69362,3.27626,1
 71.42475,5.14333,      -0.69392,3.27623,1
 71.45821,5.14667,      -0.69411,3.27621,1
 71.49170,5.15000,      -0.69434,3.27619,1
 71.52523,5.15333,      -0.69458,3.27616,1
 71.55870,5.15667,      -0.69486,3.27614,1
 71.59218,5.16000,      -0.69487,3.27612,1
 71.62564,5.16333,      -0.69491,3.27609,1
 71.65913,5.16667,      -0.69503,3.27607,1
 71.69264,5.17000,      -0.69525,3.27605,1
 71.72610,5.17333,      -0.69576,3.27603,1
 71.75954,5.17667,      -0.69606,3.27600,1
 71.79300,5.18000,      -0.69612,3.27598,1
 71.82648,5.18333,      -0.69627,3.27596,1
 71.85995,5.18667,      -0.69644,3.27593,1
 71.89341,5.19000,      -0.69668,3.27591,1
 71.92687,5.19333,      -0.69690,3.27588,1
 71.96034,5.19667,      -0.69707,3.27586,1
 71.99380,5.20000,      -0.69730,3.27584,1
 72.02726,5.20333,      -0.69760,3.27581,1
 72.06069,5.20667,      -0.69784,3.27579,1
 72.09411,5.21000,      -0.69806,3.27577,1
 72.12754,5.21333,      -0.69831,3.27574,1
 72.16100,5.21667,      -0.69851,3.27572,1
 72.19446,5.22000,      -0.69870,3.27570,1
 72.22789,5.22333,      -0.69890,3.27567,1
 72.26134,5.22667,      -0.69910,3.27565,1
 72.29479,5.23000,      -0.69911,3.27563,1
 72.32821,5.23333,      -0.69923,3.27560,1
 72.36164,5.23667,      -0.69937,3.27558,1
 72.39507,5.24000,      -0.69949,3.27556,1
 72.42849,5.24333,      -0.69971,3.27553,1
 72.46193,5.24667,      -0.69991,3.27551,1
 72.49536,5.25000,      -0.70010,3.27549,1
 72.52880,5.25333,      -0.70027,3.27546,1
 72.56226,5.25667,      -0.70049,3.27544,1
 72.59569,5.26000,      -0.70066,3.27542,1
 72.62911,5.26333,      -0.70083,3.27539,1
 72.66254,5.26667,      -0.70098,3.27537,1
 72.69598,5.27000,      -0.70115,3.27534,1
 72.72944,5.27333,      -0.70134,3.27532,1
 72.76287,5.27667,      -0.70161,3.27530,1
 72.79631,5.28000,      -0.70189,3.27527,1
 72.82974,5.28333,      -0.70214,3.27525,1
 72.86320,5.28667,      -0.70236,3.27523,1
 72.89664,5.29000,      -0.70258,3.27520,1
 72.93005,5.29333,      -0.70278,3.27518,1
 72.96348,5.29667,      -0.70300,3.27516,1
 72.99690,5.30000,      -0.70319,3.27513,1
 73.03033,5.30333,      -0.70339,3.27511,1
 73.06375,5.30667,      -0.70356,3.27508,1
 73.09720,5.31000,      -0.70375,3.27506,1
 73.13067,5.31333,      -0.70374,3.27504,1
 73.16411,5.31667,      -0.70378,3.27501,1
 73.19754,5.32000,      -0.70385,3.27499,1
 73.23097,5.32333,      -0.70394,3.27496,1
 73.26441,5.32667,      -0.70411,3.27494,1
 73.29784,5.33000,      -0.70428,3.27492,1
 73.33129,5.33333,      -0.70445,3.27489,1
 73.36470,5.33667,      -0.70464,3.27487,1
 73.39813,5.34000,      -0.70487,3.27485,1
 73.43157,5.34333,      -0.70522,3.27482,1
 73.46500,5.34667,      -0.70549,3.27480,1
 73.49843,5.35000,      -0.70577,3.27477,1
 73.53182,5.35333,      -0.70596,3.27475,1
 73.56521,5.35667,      -0.70616,3.27473,1
 73.59866,5.36000,      -0.70615,3.27470,1
 73.63208,5.36333,      -0.70621,3.27468,1
 73.66551,5.36667,      -0.70638,3.27465,1
 73.69892,5.37000,      -0.70655,3.27463,1
 73.73233,5.37333,      -0.70670,3.27461,1
 73.76574,5.37667,      -0.70689,3.27458,1
 73.79920,5.38000,      -0.70717,3.27456,1
 73.83264,5.38333,      -0.70739,3.27453,1
 73.86603,5.38667,      -0.70764,3.27451,1
 73.89946,5.39000,      -0.70788,3.27449,1
 73.93288,5.39333,      -0.70810,3.27446,1
 73.96628,5.39667,      -0.70827,3.27444,1
 73.99970,5.40000,      -0.70842,3.27441,1
 74.03313,5.40333,      -0.70864,3.27439,1
 74.06654,5.40667,      -0.70881,3.27437,1
 74.10000,5.41000,      -0.70895,3.27434,1
 74.13348,5.41333,      -0.70897,3.27432,1
 74.16692,5.41667,      -0.70901,3.27429,1
 74.20033,5.42000,      -0.70905,3.27427,1
 74.23375,5.42333,      -0.70914,3.27424,1
 74.26716,5.42667,      -0.70928,3.27422,1
 74.30061,5.43000,      -0.70948,3.27420,1
 74.33403,5.43333,      -0.70965,3.27417,1
 74.36748,5.43667,      -0.70982,3.27415,1
 74.40093,5.44000,      -0.71002,3.27412,1
 74.43439,5.44333,      -0.71016,3.27410,1
 74.46785,5.44667,      -0.71030,3.27408,1
 74.50129,5.45000,      -0.71047,3.27405,1
 74.53477,5.45333,      -0.71064,3.27403,1
 74.56820,5.45667,      -0.71076,3.27400,1
 74.60164,5.46000,      -0.71085,3.27398,1
 74.63505,5.46333,      -0.71100,3.27395,1
 74.66848,5.46667,      -0.71122,3.27393,1
 74.70190,5.47000,      -0.71144,3.27391,1
 74.73531,5.47333,      -0.71161,3.27388,1
 74.76874,5.47667,      -0.71176,3.27386,1
 74.80216,5.48000,      -0.71188,3.27383,1
 74.83557,5.48333,      -0.71202,3.27381,1
 74.86898,5.48667,      -0.71216,3.27378,1
 74.90238,5.49000,      -0.71228,3.27376,1
 74.93580,5.49333,      -0.71237,3.27373,1
 74.96921,5.49667,      -0.71252,3.27371,1
 75.00264,5.50000,      -0.71264,3.27369,1
 75.03603,5.50333,      -0.71278,3.27366,1
 75.06944,5.50667,      -0.71295,3.27364,1
 75.10287,5.51000,      -0.71315,3.27361,1
 75.13625,5.51333,      -0.71329,3.27359,1
 75.16964,5.51667,      -0.71343,3.27356,1
 75.20303,5.52000,      -0.71358,3.27354,1
 75.23644,5.52333,      -0.71377,3.27351,1
 75.26984,5.52667,      -0.71400,3.27349,1
 75.30323,5.53000,      -0.71419,3.27347,1
 75.33664,5.53333,      -0.71434,3.27344,1
 75.37002,5.53667,      -0.71435,3.27342,1
 75.40344,5.54000,      -0.71434,3.27339,1
 75.43684,5.54333,      -0.71438,3.27337,1
 75.47021,5.54667,      -0.71445,3.27334,1
 75.50362,5.55000,      -0.71456,3.27332,1
 75.53702,5.55333,      -0.71466,3.27329,1
 75.57043,5.55667,      -0.71477,3.27327,1
 75.60384,5.56000,      -0.71492,3.27324,1
 75.63723,5.56333,      -0.71509,3.27322,1
 75.67062,5.56667,      -0.71526,3.27320,1
 75.70403,5.57000,      -0.71538,3.27317,1
 75.73744,5.57333,      -0.71549,3.27315,1
 75.77082,5.57667,      -0.71567,3.27312,1
 75.80420,5.58000,      -0.71584,3.27310,1
 75.83756,5.58333,      -0.71598,3.27307,1
 75.87092,5.58667,      -0.71612,3.27305,1
 75.90431,5.59000,      -0.71624,3.27302,1
 75.93767,5.59333,      -0.71639,3.27300,1
 75.97103,5.59667,      -0.71656,3.27297,1
 76.00444,5.60000,      -0.71667,3.27295,1
 76.03782,5.60333,      -0.71679,3.27292,1
 76.07120,5.60667,      -0.71691,3.27290,1
 76.10461,5.61000,      -0.71706,3.27287,1
 76.13800,5.61333,      -0.71720,3.27285,1
 76.17134,5.61667,      -0.71734,3.27282,1
 76.20471,5.62000,      -0.71746,3.27280,1
 76.23808,5.62333,      -0.71758,3.27277,1
 76.27148,5.62667,      -0.71770,3.27275,1
 76.30485,5.63000,      -0.71782,3.27272,1
 76.33821,5.63333,      -0.71791,3.27270,1
 76.37157,5.63667,      -0.71787,3.27267,1
 76.40493,5.64000,      -0.71791,3.27265,1
 76.43826,5.64333,      -0.71800,3.27263,1
 76.47162,5.64667,      -0.71804,3.27260,1
 76.50497,5.65000,      -0.71824,3.27258,1
 76.53833,5.65333,      -0.71833,3.27255,1
 76.57167,5.65667,      -0.71840,3.27253,1
 76.60502,5.66000,      -0.71852,3.27250,1
 76.63836,5.66333,      -0.71853,3.27248,1
 76.67174,5.66667,      -0.71855,3.27245,1
 76.70510,5.67000,      -0.71866,3.27243,1
 76.73848,5.67333,      -0.71884,3.27240,1
 76.77184,5.67667,      -0.71895,3.27238,1
 76.80518,5.68000,      -0.71902,3.27235,1
 76.83856,5.68333,      -0.71909,3.27233,1
 76.87190,5.68667,      -0.71915,3.27230,1
 76.90526,5.69000,      -0.71927,3.27228,1
 76.93866,5.69333,      -0.71944,3.27225,1
 76.97202,5.69667,      -0.71956,3.27223,1
 77.00539,5.70000,      -0.71965,3.27220,1
 77.03875,5.70333,      -0.71977,3.27218,1
 77.07211,5.70667,      -0.71989,3.27215,1
 77.10548,5.71000,      -0.72001,3.27213,1
 77.13885,5.71333,      -0.72013,3.27210,1
 77.17226,5.71667,      -0.72022,3.27207,1
 77.20562,5.72000,      -0.72031,3.27205,1
 77.23900,5.72333,      -0.72038,3.27202,1
 77.27238,5.72667,      -0.72047,3.27200,1
 77.30577,5.73000,      -0.72059,3.27197,1
 77.33915,5.73333,      -0.72068,3.27195,1
 77.37249,5.73667,      -0.72075,3.27192,1
 77.40587,5.74000,      -0.72084,3.27190,1
 77.43923,5.74333,      -0.72088,3.27187,1
 77.47261,5.74667,      -0.72095,3.27185,1
 77.50598,5.75000,      -0.72101,3.27182,1
 77.53936,5.75333,      -0.72108,3.27180,1
 77.57274,5.75667,      -0.72114,3.27177,1
 77.60611,5.76000,      -0.72121,3.27175,1
 77.63948,5.76333,      -0.72130,3.27172,1
 77.67285,5.76667,      -0.72140,3.27170,1
 77.70621,5.77000,      -0.72146,3.27167,1
 77.73957,5.77333,      -0.72153,3.27165,1
 77.77295,5.77667,      -0.72162,3.27162,1
 77.80634,5.78000,      -0.72171,3.27159,1
 77.83972,5.78333,      -0.72186,3.27157,1
 77.87311,5.78667,      -0.72200,3.27154,1
 77.90651,5.79000,      -0.72199,3.27152,1
 77.93990,5.79333,      -0.72195,3.27149,1
 77.97330,5.79667,      -0.72205,3.27147,1
 78.00669,5.80000,      -0.72216,3.27144,1
 78.04007,5.80333,      -0.72228,3.27142,1
 78.07343,5.80667,      -0.72240,3.27139,1
 78.10680,5.81000,      -0.72247,3.27137,1
 78.14015,5.81333,      -0.72256,3.27134,1
 78.17349,5.81667,      -0.72260,3.27131,1
 78.20685,5.82000,      -0.72262,3.27129,1
 78.24023,5.82333,      -0.72268,3.27126,1
 78.27361,5.82667,      -0.72283,3.27124,1
 78.30695,5.83000,      -0.72292,3.27121,1
 78.34033,5.83333,      -0.72296,3.27119,1
 78.37371,5.83667,      -0.72297,3.27116,1
 78.40708,5.84000,      -0.72299,3.27114,1
 78.44044,5.84333,      -0.72303,3.27111,1
 78.47382,5.84667,      -0.72307,3.27108,1
 78.50718,5.85000,      -0.72314,3.27106,1
 78.54054,5.85333,      -0.72318,3.27103,1
 78.57390,5.85667,      -0.72322,3.27101,1
 78.60726,5.86000,      -0.72328,3.27098,1
 78.64066,5.86333,      -0.72335,3.27096,1
 78.67405,5.86667,      -0.72342,3.27093,1
 78.70741,5.87000,      -0.72346,3.27091,1
 78.74077,5.87333,      -0.72350,3.27088,1
 78.77413,5.87667,      -0.72356,3.27085,1
 78.80751,5.88000,      -0.72363,3.27083,1
 78.84087,5.88333,      -0.72370,3.27080,1
 78.87425,5.88667,      -0.72374,3.27078,1
 78.90762,5.89000,      -0.72378,3.27075,1
 78.94097,5.89333,      -0.72387,3.27072,1
 78.97431,5.89667,      -0.72396,3.27070,1
 79.00766,5.90000,      -0.72408,3.27067,1
 79.04100,5.90333,      -0.72412,3.27065,1
 79.07436,5.90667,      -0.72416,3.27062,1
 79.10774,5.91000,      -0.72420,3.27060,1
 79.14111,5.91333,      -0.72425,3.27057,1
 79.17446,5.91667,      -0.72426,3.27054,1
 79.20780,5.92000,      -0.72430,3.27052,1
 79.24116,5.92333,      -0.72442,3.27049,1
 79.27452,5.92667,      -0.72451,3.27047,1
 79.30787,5.93000,      -0.72458,3.27044,1
 79.34121,5.93333,      -0.72464,3.27041,1
 79.37456,5.93667,      -0.72469,3.27039,1
 79.40792,5.94000,      -0.72470,3.27036,1
 79.44130,5.94333,      -0.72477,3.27034,1
 79.47466,5.94667,      -0.72483,3.27031,1
 79.50803,5.95000,      -0.72487,3.27028,1
 79.54139,5.95333,      -0.72489,3.27026,1
 79.57475,5.95667,      -0.72493,3.27023,1
 79.60811,5.96000,      -0.72510,3.27021,1
 79.64146,5.96333,      -0.72517,3.27018,1
 79.67482,5.96667,      -0.72523,3.27015,1
 79.70818,5.97000,      -0.72525,3.27013,1
 79.74154,5.97333,      -0.72524,3.27010,1
 79.77492,5.97667,      -0.72525,3.27008,1
 79.80826,5.98000,      -0.72527,3.27005,1
 79.84161,5.98333,      -0.72528,3.27002,1
 79.87498,5.98667,      -0.72532,3.27000,1
 79.90831,5.99000,      -0.72534,3.26997,1
 79.94169,5.99333,      -0.72540,3.26995,1
 79.97503,5.99667,      -0.72547,3.26992,1
 80.00838,6.00000,      -0.72548,3.26989,1
 80.04175,6.00333,      -0.72552,3.26987,1
 80.07510,6.00667,      -0.72554,3.26984,1
 80.10846,6.01000,      -0.72558,3.26982,1
 80.14182,6.01333,      -0.72559,3.26979,1
 80.17520,6.01667,      -0.72564,3.26976,1
 80.20857,6.02000,      -0.72570,3.26974,1
 80.24193,6.02333,      -0.72577,3.26971,1
 80.27531,6.02667,      -0.72581,3.26968,1
 80.30870,6.03000,      -0.72580,3.26966,1
 80.34211,6.03333,      -0.72579,3.26963,1
 80.37549,6.03667,      -0.72578,3.26961,1
 80.40885,6.04000,      -0.72579,3.26958,1
 80.44223,6.04333,      -0.72583,3.26955,1
 80.47562,6.04667,      -0.72585,3.26953,1
 80.50900,6.05000,      -0.72586,3.26950,1
 80.54239,6.05333,      -0.72590,3.26947,1
 80.57575,6.05667,      -0.72597,3.26945,1
 80.60915,6.06000,      -0.72598,3.26942,1
 80.64252,6.06333,      -0.72600,3.26940,1
 80.67588,6.06667,      -0.72601,3.26937,1
 80.70926,6.07000,      -0.72600,3.26934,1
 80.74264,6.07333,      -0.72604,3.26932,1
 80.77603,6.07667,      -0.72603,3.26929,1
 80.80943,6.08000,      -0.72602,3.26926,1
 80.84280,6.08333,      -0.72603,3.26924,1
 80.87620,6.08667,      -0.72605,3.26921,1
 80.90957,6.09000,      -0.72609,3.26918,1
 80.94297,6.09333,      -0.72613,3.26916,1
 80.97638,6.09667,      -0.72617,3.26913,1
 81.00975,6.10000,      -0.72621,3.26910,1
 81.04316,6.10333,      -0.72625,3.26908,1
 81.07656,6.10667,      -0.72629,3.26905,1
 81.10997,6.11000,      -0.72631,3.26902,1
 81.14338,6.11333,      -0.72632,3.26900,1
 81.17675,6.11667,      -0.72631,3.26897,1
 81.21015,6.12000,      -0.72625,3.26894,1
 81.24351,6.12333,      -0.72621,3.26892,1
 81.27690,6.12667,      -0.72617,3.26889,1
 81.31029,6.13000,      -0.72619,3.26887,1
 81.34372,6.13333,      -0.72618,3.26884,1
 81.37715,6.13667,      -0.72617,3.26881,1
 81.41057,6.14000,      -0.72615,3.26879,1
 81.44402,6.14333,      -0.72614,3.26876,1
 81.47741,6.14667,      -0.72613,3.26873,1
 81.51082,6.15000,      -0.72615,3.26870,1
 81.54421,6.15333,      -0.72619,3.26868,1
 81.57764,6.15667,      -0.72623,3.26865,1
 81.61108,6.16000,      -0.72624,3.26862,1
 81.64451,6.16333,      -0.72626,3.26860,1
 81.67792,6.16667,      -0.72627,3.26857,1
 81.71133,6.17000,      -0.72626,3.26854,1
 81.74472,6.17333,      -0.72617,3.26852,1
 81.77815,6.17667,      -0.72611,3.26849,1
 81.81156,6.18000,      -0.72610,3.26846,1
 81.84498,6.18333,      -0.72609,3.26844,1
 81.87843,6.18667,      -0.72610,3.26841,1
 81.91184,6.19000,      -0.72612,3.26838,1
 81.94531,6.19333,      -0.72613,3.26836,1
 81.97872,6.19667,      -0.72612,3.26833,1
 82.01215,6.20000,      -0.72606,3.26830,1
 82.04559,6.20333,      -0.72605,3.26828,1
 82.07900,6.20667,      -0.72606,3.26825,1
 82.11244,6.21000,      -0.72605,3.26822,1
 82.14590,6.21333,      -0.72604,3.26820,1
 82.17933,6.21667,      -0.72608,3.26817,1
 82.21274,6.22000,      -0.72609,3.26814,1
 82.24618,6.22333,      -0.72606,3.26811,1
 82.27962,6.22667,      -0.72605,3.26809,1
 82.31307,6.23000,      -0.72601,3.26806,1
 82.34648,6.23333,      -0.72597,3.26803,1
 82.37990,6.23667,      -0.72596,3.26801,1
 82.41333,6.24000,      -0.72595,3.26798,1
 82.44677,6.24333,      -0.72594,3.26795,1
 82.48021,6.24667,      -0.72593,3.26792,1
 82.51362,6.25000,      -0.72597,3.26790,1
 82.54708,6.25333,      -0.72596,3.26787,1
 82.58051,6.25667,      -0.72595,3.26784,1
 82.61397,6.26000,      -0.72588,3.26782,1
 82.64741,6.26333,      -0.72590,3.26779,1
 82.68084,6.26667,      -0.72591,3.26776,1
 82.71428,6.27000,      -0.72582,3.26774,1
 82.74769,6.27333,      -0.72568,3.26771,1
 82.78113,6.27667,      -0.72565,3.26768,1
 82.81456,6.28000,      -0.72566,3.26765,1
 82.84798,6.28333,      -0.72562,3.26763,1
 82.88144,6.28667,      -0.72561,3.26760,1
 82.91489,6.29000,      -0.72563,3.26757,1
 82.94833,6.29333,      -0.72562,3.26754,1
 82.98179,6.29667,      -0.72558,3.26752,1
 83.01523,6.30000,      -0.72557,3.26749,1
 83.04869,6.30333,      -0.72556,3.26746,1
 83.08213,6.30667,      -0.72555,3.26744,1
 83.11557,6.31000,      -0.72548,3.26741,1
 83.14900,6.31333,      -0.72545,3.26738,1
 83.18241,6.31667,      -0.72543,3.26735,1
 83.21587,6.32000,      -0.72537,3.26733,1
 83.24933,6.32333,      -0.72533,3.26730,1
 83.28279,6.32667,      -0.72530,3.26727,1
 83.31625,6.33000,      -0.72526,3.26724,1
 83.34970,6.33333,      -0.72520,3.26722,1
 83.38313,6.33667,      -0.72503,3.26719,1
 83.41656,6.34000,      -0.72486,3.26716,1
 83.44997,6.34333,      -0.72477,3.26713,1
 83.48338,6.34667,      -0.72471,3.26711,1
 83.51682,6.35000,      -0.72465,3.26708,1
 83.55025,6.35333,      -0.72469,3.26705,1
 83.58367,6.35667,      -0.72476,3.26703,1
 83.61710,6.36000,      -0.72477,3.26700,1
 83.65049,6.36333,      -0.72479,3.26697,1
 83.68392,6.36667,      -0.72477,3.26694,1
 83.71736,6.37000,      -0.72474,3.26692,1
 83.75080,6.37333,      -0.72470,3.26689,1
 83.78425,6.37667,      -0.72469,3.26686,1
 83.81767,6.38000,      -0.72457,3.26683,1
 83.85111,6.38333,      -0.72446,3.26681,1
 83.88454,6.38667,      -0.72445,3.26678,1
 83.91797,6.39000,      -0.72438,3.26675,1
 83.95141,6.39333,      -0.72432,3.26672,1
 83.98482,6.39667,      -0.72426,3.26669,1
 84.01825,6.40000,      -0.72420,3.26667,1
 84.05167,6.40333,      -0.72413,3.26664,1
 84.08510,6.40667,      -0.72407,3.26661,1
 84.11852,6.41000,      -0.72398,3.26658,1
 84.15195,6.41333,      -0.72376,3.26656,1
 84.18538,6.41667,      -0.72362,3.26653,1
 84.21880,6.42000,      -0.72361,3.26650,1
 84.25225,6.42333,      -0.72360,3.26647,1
 84.28567,6.42667,      -0.72356,3.26645,1
 84.31911,6.43000,      -0.72350,3.26642,1
 84.35252,6.43333,      -0.72343,3.26639,1
 84.38595,6.43667,      -0.72337,3.26636,1
 84.41934,6.44000,      -0.72331,3.26634,1
 84.45277,6.44333,      -0.72330,3.26631,1
 84.48620,6.44667,      -0.72326,3.26628,1
 84.51957,6.45000,      -0.72330,3.26625,1
 84.55300,6.45333,      -0.72332,3.26622,1
 84.58638,6.45667,      -0.72331,3.26620,1
 84.61979,6.46000,      -0.72322,3.26617,1
 84.65320,6.46333,      -0.72307,3.26614,1
 84.68657,6.46667,      -0.72301,3.26611,1
 84.71998,6.47000,      -0.72303,3.26609,1
 84.75339,6.47333,      -0.72289,3.26606,1
 84.78682,6.47667,      -0.72280,3.26603,1
 84.82023,6.48000,      -0.72273,3.26600,1
 84.85364,6.48333,      -0.72264,3.26597,1
 84.88705,6.48667,      -0.72258,3.26595,1
 84.92043,6.49000,      -0.72257,3.26592,1
 84.95384,6.49333,      -0.72253,3.26589,1
 84.98723,6.49667,      -0.72250,3.26586,1
 85.02059,6.50000,      -0.72249,3.26583,1
 85.05398,6.50333,      -0.72242,3.26581,1
 85.08736,6.50667,      -0.72236,3.26578,1
 85.12074,6.51000,      -0.72230,3.26575,1
 85.15413,6.51333,      -0.72223,3.26572,1
 85.18749,6.51667,      -0.72201,3.26569,1
 85.22089,6.52000,      -0.72192,3.26567,1
 85.25426,6.52333,      -0.72184,3.26564,1
 85.28761,6.52667,      -0.72175,3.26561,1
 85.32097,6.53000,      -0.72166,3.26558,1
 85.35433,6.53333,      -0.72157,3.26555,1
 85.38767,6.53667,      -0.72143,3.26553,1
 85.42103,6.54000,      -0.72134,3.26550,1
 85.45439,6.54333,      -0.72135,3.26547,1
 85.48777,6.54667,      -0.72132,3.26544,1
 85.52111,6.55000,      -0.72125,3.26541,1
 85.55446,6.55333,      -0.72111,3.26539,1
 85.58780,6.55667,      -0.72097,3.26536,1
 85.62118,6.56000,      -0.72086,3.26533,1
 85.65454,6.56333,      -0.72074,3.26530,1
 85.68789,6.56667,      -0.72065,3.26527,1
 85.72121,6.57000,      -0.72056,3.26525,1
 85.75457,6.57333,      -0.72058,3.26522,1
 85.78790,6.57667,      -0.72059,3.26519,1
 85.82125,6.58000,      -0.72048,3.26516,1
 85.85459,6.58333,      -0.72041,3.26513,1
 85.88792,6.58667,      -0.72038,3.26511,1
 85.92126,6.59000,      -0.72031,3.26508,1
 85.95462,6.59333,      -0.72028,3.26505,1
 85.98798,6.59667,      -0.72019,3.26502,1
 86.02131,6.60000,      -0.71989,3.26499,1
 86.05466,6.60333,      -0.71970,3.26496,1
 86.08802,6.60667,      -0.71961,3.26494,1
 86.12134,6.61000,      -0.71941,3.26491,1
 86.15469,6.61333,      -0.71927,3.26488,1
 86.18802,6.61667,      -0.71911,3.26485,1
 86.22134,6.62000,      -0.71896,3.26482,1
 86.25469,6.62333,      -0.71882,3.26479,1
 86.28800,6.62667,      -0.71884,3.26477,1
 86.32131,6.63000,      -0.71880,3.26474,1
 86.35464,6.63333,      -0.71874,3.26471,1
 86.38797,6.63667,      -0.71868,3.26468,1
 86.42129,6.64000,      -0.71861,3.26465,1
 86.45464,6.64333,      -0.71855,3.26462,1
 86.48797,6.64667,      -0.71851,3.26460,1
 86.52128,6.65000,      -0.71842,3.26457,1
 86.55464,6.65333,      -0.71833,3.26454,1
 86.58797,6.65667,      -0.71825,3.26451,1
 86.62131,6.66000,      -0.71813,3.26448,1
 86.65466,6.66333,      -0.71804,3.26445,1
 86.68798,6.66667,      -0.71790,3.26443,1
 86.72133,6.67000,      -0.71771,3.26440,1
 86.75467,6.67333,      -0.71759,3.26437,1
 86.78798,6.67667,      -0.71750,3.26434,1
 86.82130,6.68000,      -0.71736,3.26431,1
 86.85462,6.68333,      -0.71722,3.26428,1
 86.88795,6.68667,      -0.71708,3.26425,1
