#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,¿‰’•1.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,1                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 16:00:36 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,¿‰’•                        
#SAMPLE MASS /mg:            ,8.70                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /¶ÃV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°„C/10.0(K/min)/120°„C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°„C/10.0(K/min)/120°„C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),¿‰’•1 ,1      ,-64.2 ,J/g ,-      ,-    ,40.9      ,°„C  ,115.5     ,°„C  ,-0.4018   ,mW/mg,-0.5886   ,mW/mg
#*Onset (DSC)  ,¿‰’•1 ,1      ,40.9  ,°„C  ,-0.3843,mW/mg,27.1      ,°„C  ,86.9      ,°„C  ,-0.3427   ,mW/mg,-0.7623   ,mW/mg
#*Peak (DSC)   ,¿‰’•1 ,1      ,88.1  ,°„C  ,-0.7629,mW/mg,27.1      ,°„C  ,102.1     ,°„C  ,-0.3427   ,mW/mg,-0.7099   ,mW/mg
#*End (DSC)    ,¿‰’•1 ,1      ,115.5 ,°„C  ,-0.5887,mW/mg,88.8      ,°„C  ,119.8     ,°„C  ,-0.7628   ,mW/mg,-0.5461   ,mW/mg

##Temp./°„C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 26.72672,1.29333,      -0.34224,3.29655,1
 26.77121,1.29667,      -0.34236,3.29654,1
 26.81569,1.30000,      -0.34245,3.29653,1
 26.86011,1.30333,      -0.34249,3.29652,1
 26.90454,1.30667,      -0.34251,3.29651,1
 26.94897,1.31000,      -0.34249,3.29650,1
 26.99333,1.31333,      -0.34253,3.29649,1
 27.03766,1.31667,      -0.34262,3.29648,1
 27.08202,1.32000,      -0.34269,3.29647,1
 27.12634,1.32333,      -0.34278,3.29646,1
 27.17064,1.32667,      -0.34293,3.29645,1
 27.21492,1.33000,      -0.34310,3.29644,1
 27.25916,1.33333,      -0.34319,3.29643,1
 27.30339,1.33667,      -0.34329,3.29642,1
 27.34764,1.34000,      -0.34343,3.29641,1
 27.39179,1.34333,      -0.34363,3.29641,1
 27.43597,1.34667,      -0.34373,3.29640,1
 27.48011,1.35000,      -0.34382,3.29639,1
 27.52426,1.35333,      -0.34386,3.29638,1
 27.56833,1.35667,      -0.34398,3.29637,1
 27.61243,1.36000,      -0.34412,3.29636,1
 27.65648,1.36333,      -0.34427,3.29635,1
 27.70049,1.36667,      -0.34436,3.29634,1
 27.74449,1.37000,      -0.34448,3.29633,1
 27.78848,1.37333,      -0.34465,3.29632,1
 27.83248,1.37667,      -0.34488,3.29631,1
 27.87639,1.38000,      -0.34497,3.29630,1
 27.92030,1.38333,      -0.34504,3.29629,1
 27.96420,1.38667,      -0.34513,3.29628,1
 28.00811,1.39000,      -0.34520,3.29627,1
 28.05197,1.39333,      -0.34534,3.29626,1
 28.09580,1.39667,      -0.34549,3.29625,1
 28.13966,1.40000,      -0.34558,3.29624,1
 28.18346,1.40333,      -0.34573,3.29623,1
 28.22725,1.40667,      -0.34587,3.29622,1
 28.27100,1.41000,      -0.34597,3.29621,1
 28.31472,1.41333,      -0.34595,3.29620,1
 28.35846,1.41667,      -0.34599,3.29619,1
 28.40218,1.42000,      -0.34609,3.29618,1
 28.44587,1.42333,      -0.34618,3.29617,1
 28.48952,1.42667,      -0.34635,3.29616,1
 28.53320,1.43000,      -0.34650,3.29615,1
 28.57684,1.43333,      -0.34662,3.29614,1
 28.62044,1.43667,      -0.34674,3.29613,1
 28.66403,1.44000,      -0.34680,3.29612,1
 28.70759,1.44333,      -0.34687,3.29611,1
 28.75111,1.44667,      -0.34696,3.29610,1
 28.79464,1.45000,      -0.34708,3.29609,1
 28.83815,1.45333,      -0.34717,3.29608,1
 28.88162,1.45667,      -0.34735,3.29607,1
 28.92508,1.46000,      -0.34749,3.29605,1
 28.96852,1.46333,      -0.34764,3.29604,1
 29.01192,1.46667,      -0.34776,3.29603,1
 29.05531,1.47000,      -0.34785,3.29602,1
 29.09872,1.47333,      -0.34802,3.29601,1
 29.14205,1.47667,      -0.34817,3.29600,1
 29.18536,1.48000,      -0.34829,3.29599,1
 29.22867,1.48333,      -0.34841,3.29598,1
 29.27198,1.48667,      -0.34850,3.29597,1
 29.31526,1.49000,      -0.34865,3.29596,1
 29.35854,1.49333,      -0.34879,3.29595,1
 29.40179,1.49667,      -0.34894,3.29594,1
 29.44502,1.50000,      -0.34908,3.29593,1
 29.48818,1.50333,      -0.34923,3.29592,1
 29.53138,1.50667,      -0.34935,3.29591,1
 29.57456,1.51000,      -0.34947,3.29590,1
 29.61770,1.51333,      -0.34964,3.29589,1
 29.66084,1.51667,      -0.34979,3.29588,1
 29.70397,1.52000,      -0.34991,3.29587,1
 29.74705,1.52333,      -0.35005,3.29586,1
 29.79011,1.52667,      -0.35017,3.29585,1
 29.83320,1.53000,      -0.35032,3.29584,1
 29.87623,1.53333,      -0.35044,3.29582,1
 29.91925,1.53667,      -0.35053,3.29581,1
 29.96223,1.54000,      -0.35065,3.29580,1
 30.00518,1.54333,      -0.35074,3.29579,1
 30.04815,1.54667,      -0.35083,3.29578,1
 30.09110,1.55000,      -0.35093,3.29577,1
 30.13405,1.55333,      -0.35105,3.29576,1
 30.17697,1.55667,      -0.35119,3.29575,1
 30.21989,1.56000,      -0.35134,3.29574,1
 30.26274,1.56333,      -0.35146,3.29573,1
 30.30557,1.56667,      -0.35163,3.29572,1
 30.34843,1.57000,      -0.35177,3.29571,1
 30.39121,1.57333,      -0.35197,3.29570,1
 30.43403,1.57667,      -0.35217,3.29568,1
 30.47675,1.58000,      -0.35237,3.29567,1
 30.51951,1.58333,      -0.35254,3.29566,1
 30.56226,1.58667,      -0.35269,3.29565,1
 30.60497,1.59000,      -0.35273,3.29564,1
 30.64764,1.59333,      -0.35282,3.29563,1
 30.69031,1.59667,      -0.35291,3.29562,1
 30.73297,1.60000,      -0.35298,3.29561,1
 30.77561,1.60333,      -0.35299,3.29560,1
 30.81826,1.60667,      -0.35306,3.29559,1
 30.86082,1.61000,      -0.35320,3.29558,1
 30.90339,1.61333,      -0.35327,3.29556,1
 30.94598,1.61667,      -0.35358,3.29555,1
 30.98852,1.62000,      -0.35383,3.29554,1
 31.03105,1.62333,      -0.35400,3.29553,1
 31.07356,1.62667,      -0.35417,3.29552,1
 31.11607,1.63000,      -0.35435,3.29551,1
 31.15856,1.63333,      -0.35446,3.29550,1
 31.20100,1.63667,      -0.35458,3.29549,1
 31.24343,1.64000,      -0.35473,3.29548,1
 31.28584,1.64333,      -0.35488,3.29547,1
 31.32826,1.64667,      -0.35502,3.29545,1
 31.37067,1.65000,      -0.35514,3.29544,1
 31.41305,1.65333,      -0.35526,3.29543,1
 31.45539,1.65667,      -0.35538,3.29542,1
 31.49775,1.66000,      -0.35552,3.29541,1
 31.54008,1.66333,      -0.35570,3.29540,1
 31.58238,1.66667,      -0.35587,3.29539,1
 31.62469,1.67000,      -0.35604,3.29538,1
 31.66697,1.67333,      -0.35621,3.29536,1
 31.70921,1.67667,      -0.35639,3.29535,1
 31.75149,1.68000,      -0.35656,3.29534,1
 31.79375,1.68333,      -0.35668,3.29533,1
 31.83595,1.68667,      -0.35685,3.29532,1
 31.87813,1.69000,      -0.35702,3.29531,1
 31.92031,1.69333,      -0.35717,3.29530,1
 31.96243,1.69667,      -0.35729,3.29528,1
 32.00454,1.70000,      -0.35741,3.29527,1
 32.04664,1.70333,      -0.35755,3.29526,1
 32.08877,1.70667,      -0.35773,3.29525,1
 32.13084,1.71000,      -0.35787,3.29524,1
 32.17289,1.71333,      -0.35807,3.29523,1
 32.21493,1.71667,      -0.35822,3.29522,1
 32.25695,1.72000,      -0.35836,3.29520,1
 32.29893,1.72333,      -0.35851,3.29519,1
 32.34092,1.72667,      -0.35868,3.29518,1
 32.38290,1.73000,      -0.35885,3.29517,1
 32.42482,1.73333,      -0.35902,3.29516,1
 32.46672,1.73667,      -0.35917,3.29515,1
 32.50864,1.74000,      -0.35918,3.29514,1
 32.55052,1.74333,      -0.35927,3.29512,1
 32.59239,1.74667,      -0.35939,3.29511,1
 32.63423,1.75000,      -0.35949,3.29510,1
 32.67603,1.75333,      -0.35961,3.29509,1
 32.71784,1.75667,      -0.35978,3.29508,1
 32.75966,1.76000,      -0.36006,3.29507,1
 32.80144,1.76333,      -0.36034,3.29505,1
 32.84323,1.76667,      -0.36061,3.29504,1
 32.88498,1.77000,      -0.36084,3.29503,1
 32.92672,1.77333,      -0.36101,3.29502,1
 32.96844,1.77667,      -0.36121,3.29501,1
 33.01015,1.78000,      -0.36138,3.29500,1
 33.05184,1.78333,      -0.36153,3.29498,1
 33.09352,1.78667,      -0.36167,3.29497,1
 33.13516,1.79000,      -0.36185,3.29496,1
 33.17682,1.79333,      -0.36197,3.29495,1
 33.21846,1.79667,      -0.36214,3.29494,1
 33.26008,1.80000,      -0.36228,3.29493,1
 33.30167,1.80333,      -0.36243,3.29491,1
 33.34323,1.80667,      -0.36260,3.29490,1
 33.38475,1.81000,      -0.36275,3.29489,1
 33.42633,1.81333,      -0.36281,3.29488,1
 33.46784,1.81667,      -0.36293,3.29487,1
 33.50933,1.82000,      -0.36308,3.29485,1
 33.55079,1.82333,      -0.36330,3.29484,1
 33.59223,1.82667,      -0.36353,3.29483,1
 33.63367,1.83000,      -0.36368,3.29482,1
 33.67510,1.83333,      -0.36385,3.29481,1
 33.71649,1.83667,      -0.36399,3.29479,1
 33.75789,1.84000,      -0.36417,3.29478,1
 33.79928,1.84333,      -0.36431,3.29477,1
 33.84067,1.84667,      -0.36448,3.29476,1
 33.88200,1.85000,      -0.36463,3.29475,1
 33.92330,1.85333,      -0.36477,3.29473,1
 33.96459,1.85667,      -0.36495,3.29472,1
 34.00589,1.86000,      -0.36515,3.29471,1
 34.04715,1.86333,      -0.36529,3.29470,1
 34.08841,1.86667,      -0.36546,3.29469,1
 34.12967,1.87000,      -0.36564,3.29467,1
 34.17087,1.87333,      -0.36578,3.29466,1
 34.21207,1.87667,      -0.36595,3.29465,1
 34.25328,1.88000,      -0.36610,3.29464,1
 34.29443,1.88333,      -0.36624,3.29463,1
 34.33556,1.88667,      -0.36644,3.29461,1
 34.37670,1.89000,      -0.36662,3.29460,1
 34.41787,1.89333,      -0.36679,3.29459,1
 34.45895,1.89667,      -0.36691,3.29458,1
 34.50005,1.90000,      -0.36700,3.29456,1
 34.54115,1.90333,      -0.36709,3.29455,1
 34.58223,1.90667,      -0.36721,3.29454,1
 34.62328,1.91000,      -0.36752,3.29453,1
 34.66431,1.91333,      -0.36772,3.29452,1
 34.70533,1.91667,      -0.36789,3.29450,1
 34.74633,1.92000,      -0.36806,3.29449,1
 34.78729,1.92333,      -0.36831,3.29448,1
 34.82826,1.92667,      -0.36856,3.29447,1
 34.86920,1.93000,      -0.36887,3.29445,1
 34.91011,1.93333,      -0.36912,3.29444,1
 34.95105,1.93667,      -0.36935,3.29443,1
 34.99198,1.94000,      -0.36933,3.29442,1
 35.03285,1.94333,      -0.36935,3.29440,1
 35.07375,1.94667,      -0.36946,3.29439,1
 35.11464,1.95000,      -0.36972,3.29438,1
 35.15552,1.95333,      -0.37002,3.29437,1
 35.19639,1.95667,      -0.37025,3.29435,1
 35.23721,1.96000,      -0.37045,3.29434,1
 35.27800,1.96333,      -0.37057,3.29433,1
 35.31880,1.96667,      -0.37063,3.29432,1
 35.35961,1.97000,      -0.37078,3.29430,1
 35.40039,1.97333,      -0.37098,3.29429,1
 35.44115,1.97667,      -0.37115,3.29428,1
 35.48189,1.98000,      -0.37129,3.29427,1
 35.52261,1.98333,      -0.37162,3.29425,1
 35.56333,1.98667,      -0.37190,3.29424,1
 35.60403,1.99000,      -0.37221,3.29423,1
 35.64474,1.99333,      -0.37244,3.29422,1
 35.68543,1.99667,      -0.37263,3.29420,1
 35.72608,2.00000,      -0.37281,3.29419,1
 35.76670,2.00333,      -0.37279,3.29418,1
 35.80733,2.00667,      -0.37286,3.29417,1
 35.84795,2.01000,      -0.37303,3.29415,1
 35.88854,2.01333,      -0.37333,3.29414,1
 35.92913,2.01667,      -0.37356,3.29413,1
 35.96972,2.02000,      -0.37373,3.29412,1
 36.01028,2.02333,      -0.37396,3.29410,1
 36.05082,2.02667,      -0.37410,3.29409,1
 36.09138,2.03000,      -0.37428,3.29408,1
 36.13193,2.03333,      -0.37447,3.29406,1
 36.17243,2.03667,      -0.37473,3.29405,1
 36.21295,2.04000,      -0.37501,3.29404,1
 36.25346,2.04333,      -0.37523,3.29403,1
 36.29393,2.04667,      -0.37538,3.29401,1
 36.33438,2.05000,      -0.37560,3.29400,1
 36.37485,2.05333,      -0.37580,3.29399,1
 36.41534,2.05667,      -0.37600,3.29397,1
 36.45580,2.06000,      -0.37625,3.29396,1
 36.49623,2.06333,      -0.37648,3.29395,1
 36.53666,2.06667,      -0.37665,3.29394,1
 36.57707,2.07000,      -0.37685,3.29392,1
 36.61748,2.07333,      -0.37705,3.29391,1
 36.65789,2.07667,      -0.37722,3.29390,1
 36.69831,2.08000,      -0.37739,3.29388,1
 36.73867,2.08333,      -0.37762,3.29387,1
 36.77902,2.08667,      -0.37782,3.29386,1
 36.81936,2.09000,      -0.37804,3.29385,1
 36.85969,2.09333,      -0.37827,3.29383,1
 36.89997,2.09667,      -0.37849,3.29382,1
 36.94028,2.10000,      -0.37869,3.29381,1
 36.98056,2.10333,      -0.37886,3.29379,1
 37.02084,2.10667,      -0.37906,3.29378,1
 37.06110,2.11000,      -0.37923,3.29377,1
 37.10134,2.11333,      -0.37941,3.29375,1
 37.14161,2.11667,      -0.37961,3.29374,1
 37.18185,2.12000,      -0.37978,3.29373,1
 37.22207,2.12333,      -0.37998,3.29371,1
 37.26230,2.12667,      -0.38033,3.29370,1
 37.30249,2.13000,      -0.38059,3.29369,1
 37.34271,2.13333,      -0.38084,3.29367,1
 37.38289,2.13667,      -0.38106,3.29366,1
 37.42305,2.14000,      -0.38129,3.29365,1
 37.46320,2.14333,      -0.38154,3.29364,1
 37.50336,2.14667,      -0.38190,3.29362,1
 37.54351,2.15000,      -0.38199,3.29361,1
 37.58361,2.15333,      -0.38201,3.29360,1
 37.62369,2.15667,      -0.38210,3.29358,1
 37.66377,2.16000,      -0.38232,3.29357,1
 37.70384,2.16333,      -0.38268,3.29356,1
 37.74389,2.16667,      -0.38291,3.29354,1
 37.78393,2.17000,      -0.38313,3.29353,1
 37.82392,2.17333,      -0.38336,3.29352,1
 37.86393,2.17667,      -0.38374,3.29350,1
 37.90395,2.18000,      -0.38394,3.29349,1
 37.94398,2.18333,      -0.38406,3.29348,1
 37.98397,2.18667,      -0.38410,3.29346,1
 38.02395,2.19000,      -0.38427,3.29345,1
 38.06389,2.19333,      -0.38452,3.29344,1
 38.10382,2.19667,      -0.38475,3.29342,1
 38.14374,2.20000,      -0.38492,3.29341,1
 38.18369,2.20333,      -0.38517,3.29339,1
 38.22362,2.20667,      -0.38548,3.29338,1
 38.26352,2.21000,      -0.38581,3.29337,1
 38.30343,2.21333,      -0.38612,3.29335,1
 38.34330,2.21667,      -0.38637,3.29334,1
 38.38315,2.22000,      -0.38654,3.29333,1
 38.42302,2.22333,      -0.38682,3.29331,1
 38.46285,2.22667,      -0.38707,3.29330,1
 38.50272,2.23000,      -0.38730,3.29329,1
 38.54252,2.23333,      -0.38736,3.29327,1
 38.58231,2.23667,      -0.38754,3.29326,1
 38.62211,2.24000,      -0.38776,3.29325,1
 38.66187,2.24333,      -0.38812,3.29323,1
 38.70164,2.24667,      -0.38832,3.29322,1
 38.74136,2.25000,      -0.38849,3.29320,1
 38.78111,2.25333,      -0.38872,3.29319,1
 38.82082,2.25667,      -0.38891,3.29318,1
 38.86052,2.26000,      -0.38917,3.29316,1
 38.90021,2.26333,      -0.38945,3.29315,1
 38.93989,2.26667,      -0.38967,3.29314,1
 38.97956,2.27000,      -0.38992,3.29312,1
 39.01920,2.27333,      -0.39023,3.29311,1
 39.05882,2.27667,      -0.39053,3.29310,1
 39.09844,2.28000,      -0.39079,3.29308,1
 39.13802,2.28333,      -0.39104,3.29307,1
 39.17759,2.28667,      -0.39126,3.29305,1
 39.21720,2.29000,      -0.39149,3.29304,1
 39.25679,2.29333,      -0.39171,3.29303,1
 39.29634,2.29667,      -0.39186,3.29301,1
 39.33589,2.30000,      -0.39195,3.29300,1
 39.37541,2.30333,      -0.39207,3.29298,1
 39.41493,2.30667,      -0.39222,3.29297,1
 39.45443,2.31000,      -0.39244,3.29296,1
 39.49392,2.31333,      -0.39267,3.29294,1
 39.53339,2.31667,      -0.39292,3.29293,1
 39.57284,2.32000,      -0.39317,3.29292,1
 39.61226,2.32333,      -0.39345,3.29290,1
 39.65169,2.32667,      -0.39378,3.29289,1
 39.69111,2.33000,      -0.39414,3.29287,1
 39.73056,2.33333,      -0.39445,3.29286,1
 39.76995,2.33667,      -0.39467,3.29285,1
 39.80933,2.34000,      -0.39490,3.29283,1
 39.84871,2.34333,      -0.39518,3.29282,1
 39.88810,2.34667,      -0.39540,3.29280,1
 39.92746,2.35000,      -0.39547,3.29279,1
 39.96679,2.35333,      -0.39561,3.29278,1
 40.00616,2.35667,      -0.39584,3.29276,1
 40.04552,2.36000,      -0.39612,3.29275,1
 40.08484,2.36333,      -0.39637,3.29273,1
 40.12415,2.36667,      -0.39670,3.29272,1
 40.16344,2.37000,      -0.39687,3.29271,1
 40.20274,2.37333,      -0.39713,3.29269,1
 40.24203,2.37667,      -0.39743,3.29268,1
 40.28131,2.38000,      -0.39766,3.29266,1
 40.32057,2.38333,      -0.39788,3.29265,1
 40.35984,2.38667,      -0.39816,3.29263,1
 40.39908,2.39000,      -0.39844,3.29262,1
 40.43833,2.39333,      -0.39866,3.29261,1
 40.47756,2.39667,      -0.39886,3.29259,1
 40.51679,2.40000,      -0.39909,3.29258,1
 40.55598,2.40333,      -0.39931,3.29256,1
 40.59513,2.40667,      -0.39957,3.29255,1
 40.63430,2.41000,      -0.39982,3.29254,1
 40.67346,2.41333,      -0.40015,3.29252,1
 40.71257,2.41667,      -0.40054,3.29251,1
 40.75172,2.42000,      -0.40089,3.29249,1
 40.79085,2.42333,      -0.40123,3.29248,1
 40.82993,2.42667,      -0.40156,3.29246,1
 40.86903,2.43000,      -0.40176,3.29245,1
 40.90808,2.43333,      -0.40182,3.29243,1
 40.94718,2.43667,      -0.40192,3.29242,1
 40.98626,2.44000,      -0.40201,3.29241,1
 41.02533,2.44333,      -0.40223,3.29239,1
 41.06439,2.44667,      -0.40246,3.29238,1
 41.10341,2.45000,      -0.40268,3.29236,1
 41.14246,2.45333,      -0.40291,3.29235,1
 41.18148,2.45667,      -0.40316,3.29233,1
 41.22051,2.46000,      -0.40355,3.29232,1
 41.25949,2.46333,      -0.40388,3.29231,1
 41.29848,2.46667,      -0.40424,3.29229,1
 41.33746,2.47000,      -0.40460,3.29228,1
 41.37644,2.47333,      -0.40490,3.29226,1
 41.41543,2.47667,      -0.40521,3.29225,1
 41.45438,2.48000,      -0.40549,3.29223,1
 41.49333,2.48333,      -0.40574,3.29222,1
 41.53230,2.48667,      -0.40602,3.29220,1
 41.57123,2.49000,      -0.40627,3.29219,1
 41.61015,2.49333,      -0.40655,3.29217,1
 41.64903,2.49667,      -0.40680,3.29216,1
 41.68795,2.50000,      -0.40703,3.29215,1
 41.72689,2.50333,      -0.40714,3.29213,1
 41.76579,2.50667,      -0.40737,3.29212,1
 41.80467,2.51000,      -0.40760,3.29210,1
 41.84354,2.51333,      -0.40785,3.29209,1
 41.88241,2.51667,      -0.40807,3.29207,1
 41.92126,2.52000,      -0.40832,3.29206,1
 41.96011,2.52333,      -0.40858,3.29204,1
 41.99897,2.52667,      -0.40886,3.29203,1
 42.03777,2.53000,      -0.40916,3.29201,1
 42.07659,2.53333,      -0.40941,3.29200,1
 42.11538,2.53667,      -0.40964,3.29198,1
 42.15416,2.54000,      -0.40989,3.29197,1
 42.19293,2.54333,      -0.41017,3.29195,1
 42.23169,2.54667,      -0.41045,3.29194,1
 42.27041,2.55000,      -0.41070,3.29192,1
 42.30915,2.55333,      -0.41093,3.29191,1
 42.34789,2.55667,      -0.41118,3.29190,1
 42.38657,2.56000,      -0.41146,3.29188,1
 42.42528,2.56333,      -0.41171,3.29187,1
 42.46400,2.56667,      -0.41204,3.29185,1
 42.50269,2.57000,      -0.41229,3.29184,1
 42.54139,2.57333,      -0.41255,3.29182,1
 42.58003,2.57667,      -0.41285,3.29181,1
 42.61869,2.58000,      -0.41316,3.29179,1
 42.65730,2.58333,      -0.41344,3.29178,1
 42.69592,2.58667,      -0.41371,3.29176,1
 42.73451,2.59000,      -0.41399,3.29175,1
 42.77310,2.59333,      -0.41433,3.29173,1
 42.81166,2.59667,      -0.41474,3.29172,1
 42.85025,2.60000,      -0.41507,3.29170,1
 42.88880,2.60333,      -0.41535,3.29169,1
 42.92736,2.60667,      -0.41563,3.29167,1
 42.96593,2.61000,      -0.41588,3.29166,1
 43.00449,2.61333,      -0.41616,3.29164,1
 43.04303,2.61667,      -0.41641,3.29163,1
 43.08157,2.62000,      -0.41669,3.29161,1
 43.12013,2.62333,      -0.41697,3.29160,1
 43.15867,2.62667,      -0.41725,3.29158,1
 43.19721,2.63000,      -0.41755,3.29157,1
 43.23574,2.63333,      -0.41780,3.29155,1
 43.27425,2.63667,      -0.41808,3.29154,1
 43.31272,2.64000,      -0.41834,3.29152,1
 43.35118,2.64333,      -0.41859,3.29151,1
 43.38967,2.64667,      -0.41889,3.29149,1
 43.42811,2.65000,      -0.41914,3.29148,1
 43.46657,2.65333,      -0.41945,3.29146,1
 43.50503,2.65667,      -0.41973,3.29145,1
 43.54344,2.66000,      -0.41998,3.29143,1
 43.58182,2.66333,      -0.42026,3.29141,1
 43.62023,2.66667,      -0.42057,3.29140,1
 43.65864,2.67000,      -0.42087,3.29138,1
 43.69705,2.67333,      -0.42120,3.29137,1
 43.73541,2.67667,      -0.42151,3.29135,1
 43.77377,2.68000,      -0.42181,3.29134,1
 43.81215,2.68333,      -0.42188,3.29132,1
 43.85048,2.68667,      -0.42213,3.29131,1
 43.88879,2.69000,      -0.42241,3.29129,1
 43.92710,2.69333,      -0.42272,3.29128,1
 43.96546,2.69667,      -0.42308,3.29126,1
 44.00377,2.70000,      -0.42338,3.29125,1
 44.04207,2.70333,      -0.42353,3.29123,1
 44.08036,2.70667,      -0.42359,3.29122,1
 44.11862,2.71000,      -0.42400,3.29120,1
 44.15690,2.71333,      -0.42428,3.29119,1
 44.19518,2.71667,      -0.42456,3.29117,1
 44.23343,2.72000,      -0.42487,3.29115,1
 44.27171,2.72333,      -0.42517,3.29114,1
 44.30995,2.72667,      -0.42548,3.29112,1
 44.34818,2.73000,      -0.42584,3.29111,1
 44.38646,2.73333,      -0.42614,3.29109,1
 44.42467,2.73667,      -0.42642,3.29108,1
 44.46287,2.74000,      -0.42673,3.29106,1
 44.50105,2.74333,      -0.42703,3.29105,1
 44.53925,2.74667,      -0.42737,3.29103,1
 44.57746,2.75000,      -0.42762,3.29102,1
 44.61564,2.75333,      -0.42787,3.29100,1
 44.65382,2.75667,      -0.42812,3.29098,1
 44.69197,2.76000,      -0.42843,3.29097,1
 44.73011,2.76333,      -0.42873,3.29095,1
 44.76825,2.76667,      -0.42901,3.29094,1
 44.80638,2.77000,      -0.42929,3.29092,1
 44.84451,2.77333,      -0.42960,3.29091,1
 44.88262,2.77667,      -0.42990,3.29089,1
 44.92075,2.78000,      -0.43023,3.29088,1
 44.95885,2.78333,      -0.43054,3.29086,1
 44.99697,2.78667,      -0.43084,3.29084,1
 45.03507,2.79000,      -0.43118,3.29083,1
 45.07315,2.79333,      -0.43154,3.29081,1
 45.11121,2.79667,      -0.43190,3.29080,1
 45.14930,2.80000,      -0.43220,3.29078,1
 45.18736,2.80333,      -0.43248,3.29077,1
 45.22543,2.80667,      -0.43276,3.29075,1
 45.26348,2.81000,      -0.43304,3.29073,1
 45.30151,2.81333,      -0.43332,3.29072,1
 45.33952,2.81667,      -0.43360,3.29070,1
 45.37756,2.82000,      -0.43385,3.29069,1
 45.41557,2.82333,      -0.43413,3.29067,1
 45.45352,2.82667,      -0.43441,3.29065,1
 45.49149,2.83000,      -0.43468,3.29064,1
 45.52944,2.83333,      -0.43502,3.29062,1
 45.56741,2.83667,      -0.43540,3.29061,1
 45.60538,2.84000,      -0.43576,3.29059,1
 45.64333,2.84333,      -0.43609,3.29058,1
 45.68126,2.84667,      -0.43640,3.29056,1
 45.71918,2.85000,      -0.43670,3.29054,1
 45.75711,2.85333,      -0.43698,3.29053,1
 45.79505,2.85667,      -0.43710,3.29051,1
 45.83293,2.86000,      -0.43735,3.29050,1
 45.87085,2.86333,      -0.43769,3.29048,1
 45.90877,2.86667,      -0.43815,3.29046,1
 45.94667,2.87000,      -0.43851,3.29045,1
 45.98456,2.87333,      -0.43884,3.29043,1
 46.02239,2.87667,      -0.43915,3.29042,1
 46.06026,2.88000,      -0.43951,3.29040,1
 46.09813,2.88333,      -0.43981,3.29038,1
 46.13595,2.88667,      -0.44012,3.29037,1
 46.17382,2.89000,      -0.44045,3.29035,1
 46.21166,2.89333,      -0.44076,3.29034,1
 46.24951,2.89667,      -0.44106,3.29032,1
 46.28728,2.90000,      -0.44137,3.29030,1
 46.32508,2.90333,      -0.44167,3.29029,1
 46.36289,2.90667,      -0.44201,3.29027,1
 46.40066,2.91000,      -0.44231,3.29026,1
 46.43844,2.91333,      -0.44254,3.29024,1
 46.47621,2.91667,      -0.44282,3.29022,1
 46.51397,2.92000,      -0.44315,3.29021,1
 46.55170,2.92333,      -0.44343,3.29019,1
 46.58943,2.92667,      -0.44371,3.29018,1
 46.62715,2.93000,      -0.44407,3.29016,1
 46.66484,2.93333,      -0.44442,3.29014,1
 46.70252,2.93667,      -0.44476,3.29013,1
 46.74021,2.94000,      -0.44512,3.29011,1
 46.77792,2.94333,      -0.44542,3.29009,1
 46.81562,2.94667,      -0.44578,3.29008,1
 46.85331,2.95000,      -0.44611,3.29006,1
 46.89097,2.95333,      -0.44645,3.29005,1
 46.92866,2.95667,      -0.44675,3.29003,1
 46.96631,2.96000,      -0.44706,3.29001,1
 47.00395,2.96333,      -0.44739,3.29000,1
 47.04159,2.96667,      -0.44772,3.28998,1
 47.07921,2.97000,      -0.44803,3.28996,1
 47.11680,2.97333,      -0.44831,3.28995,1
 47.15441,2.97667,      -0.44859,3.28993,1
 47.19203,2.98000,      -0.44886,3.28992,1
 47.22964,2.98333,      -0.44917,3.28990,1
 47.26725,2.98667,      -0.44948,3.28988,1
 47.30485,2.99000,      -0.44978,3.28987,1
 47.34241,2.99333,      -0.45009,3.28985,1
 47.37998,2.99667,      -0.45039,3.28983,1
