#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,常规3.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,3                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 15:41:47 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,常规                        
#SAMPLE MASS /mg:            ,7.97                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /μV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°C/10.0(K/min)/120°C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°C/10.0(K/min)/120°C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),常规3 ,1      ,-65.23,J/g ,-      ,-    ,44.2      ,°C  ,120.0     ,°C  ,-0.2975   ,mW/mg,-0.4353   ,mW/mg
#*Onset (DSC)  ,常规3 ,1      ,44.2  ,°C  ,-0.2894,mW/mg,35.9      ,°C  ,84.1      ,°C  ,-0.244    ,mW/mg,-0.6113   ,mW/mg
#*Peak (DSC)   ,常规3 ,1      ,85.3  ,°C  ,-0.6121,mW/mg,35.9      ,°C  ,104.0     ,°C  ,-0.244    ,mW/mg,-0.5501   ,mW/mg
#*End (DSC)    ,常规3 ,1      ,120.2 ,°C  ,-0.4346,mW/mg,86.3      ,°C  ,119.9     ,°C  ,-0.6119   ,mW/mg,-0.436    ,mW/mg

##Temp./°C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
111.87267,9.18333,      -0.49874,3.23966,1
111.90600,9.18667,      -0.49852,3.23962,1
111.93938,9.19000,      -0.49830,3.23959,1
111.97272,9.19333,      -0.49805,3.23955,1
112.00608,9.19667,      -0.49791,3.23951,1
112.03944,9.20000,      -0.49778,3.23948,1
112.07279,9.20333,      -0.49759,3.23944,1
112.10616,9.20667,      -0.49734,3.23940,1
112.13951,9.21000,      -0.49706,3.23936,1
112.17289,9.21333,      -0.49678,3.23933,1
112.20625,9.21667,      -0.49650,3.23929,1
112.23961,9.22000,      -0.49625,3.23925,1
112.27293,9.22333,      -0.49603,3.23922,1
112.30630,9.22667,      -0.49578,3.23918,1
112.33967,9.23000,      -0.49547,3.23914,1
112.37303,9.23333,      -0.49516,3.23910,1
112.40639,9.23667,      -0.49488,3.23907,1
112.43975,9.24000,      -0.49466,3.23903,1
112.47311,9.24333,      -0.49456,3.23899,1
112.50648,9.24667,      -0.49449,3.23896,1
112.53984,9.25000,      -0.49421,3.23892,1
112.57320,9.25333,      -0.49393,3.23888,1
112.60656,9.25667,      -0.49362,3.23884,1
112.63993,9.26000,      -0.49331,3.23881,1
112.67330,9.26333,      -0.49303,3.23877,1
112.70666,9.26667,      -0.49281,3.23873,1
112.74002,9.27000,      -0.49262,3.23869,1
112.77341,9.27333,      -0.49234,3.23866,1
112.80680,9.27667,      -0.49209,3.23862,1
112.84018,9.28000,      -0.49184,3.23858,1
112.87352,9.28333,      -0.49159,3.23854,1
112.90689,9.28667,      -0.49140,3.23851,1
112.94028,9.29000,      -0.49117,3.23847,1
112.97366,9.29333,      -0.49095,3.23843,1
113.00703,9.29667,      -0.49067,3.23839,1
113.04041,9.30000,      -0.49042,3.23836,1
113.07379,9.30333,      -0.49020,3.23832,1
113.10715,9.30667,      -0.48998,3.23828,1
113.14052,9.31000,      -0.48976,3.23824,1
113.17385,9.31333,      -0.48957,3.23821,1
113.20723,9.31667,      -0.48935,3.23817,1
113.24056,9.32000,      -0.48916,3.23813,1
113.27390,9.32333,      -0.48891,3.23809,1
113.30725,9.32667,      -0.48866,3.23806,1
113.34057,9.33000,      -0.48844,3.23802,1
113.37390,9.33333,      -0.48822,3.23798,1
113.40725,9.33667,      -0.48800,3.23794,1
113.44061,9.34000,      -0.48772,3.23791,1
113.47397,9.34333,      -0.48744,3.23787,1
113.50731,9.34667,      -0.48713,3.23783,1
113.54069,9.35000,      -0.48685,3.23779,1
113.57405,9.35333,      -0.48657,3.23776,1
113.60739,9.35667,      -0.48632,3.23772,1
113.64075,9.36000,      -0.48610,3.23768,1
113.67410,9.36333,      -0.48584,3.23764,1
113.70744,9.36667,      -0.48556,3.23761,1
113.74079,9.37000,      -0.48531,3.23757,1
113.77420,9.37333,      -0.48503,3.23753,1
113.80754,9.37667,      -0.48478,3.23749,1
113.84090,9.38000,      -0.48456,3.23745,1
113.87426,9.38333,      -0.48434,3.23742,1
113.90759,9.38667,      -0.48421,3.23738,1
113.94093,9.39000,      -0.48402,3.23734,1
113.97425,9.39333,      -0.48380,3.23730,1
114.00759,9.39667,      -0.48358,3.23727,1
114.04092,9.40000,      -0.48333,3.23723,1
114.07425,9.40333,      -0.48305,3.23719,1
114.10761,9.40667,      -0.48283,3.23715,1
114.14093,9.41000,      -0.48255,3.23711,1
114.17428,9.41333,      -0.48224,3.23708,1
114.20762,9.41667,      -0.48196,3.23704,1
114.24095,9.42000,      -0.48174,3.23700,1
114.27430,9.42333,      -0.48154,3.23696,1
114.30764,9.42667,      -0.48132,3.23692,1
114.34097,9.43000,      -0.48110,3.23689,1
114.37431,9.43333,      -0.48082,3.23685,1
114.40766,9.43667,      -0.48054,3.23681,1
114.44100,9.44000,      -0.48026,3.23677,1
114.47433,9.44333,      -0.47995,3.23673,1
114.50766,9.44667,      -0.47964,3.23670,1
114.54100,9.45000,      -0.47933,3.23666,1
114.57433,9.45333,      -0.47908,3.23662,1
114.60769,9.45667,      -0.47883,3.23658,1
114.64102,9.46000,      -0.47858,3.23655,1
114.67433,9.46333,      -0.47830,3.23651,1
114.70769,9.46667,      -0.47808,3.23647,1
114.74102,9.47000,      -0.47780,3.23643,1
114.77434,9.47333,      -0.47758,3.23639,1
114.80766,9.47667,      -0.47733,3.23636,1
114.84097,9.48000,      -0.47705,3.23632,1
114.87429,9.48333,      -0.47680,3.23628,1
114.90764,9.48667,      -0.47667,3.23624,1
114.94095,9.49000,      -0.47642,3.23620,1
114.97425,9.49333,      -0.47614,3.23616,1
115.00756,9.49667,      -0.47583,3.23613,1
115.04085,9.50000,      -0.47555,3.23609,1
115.07416,9.50333,      -0.47530,3.23605,1
115.10746,9.50667,      -0.47505,3.23601,1
115.14077,9.51000,      -0.47479,3.23597,1
115.17407,9.51333,      -0.47451,3.23594,1
115.20738,9.51667,      -0.47421,3.23590,1
115.24070,9.52000,      -0.47401,3.23586,1
115.27403,9.52333,      -0.47373,3.23582,1
115.30736,9.52667,      -0.47348,3.23578,1
115.34067,9.53000,      -0.47326,3.23575,1
115.37400,9.53333,      -0.47301,3.23571,1
115.40731,9.53667,      -0.47282,3.23567,1
115.44062,9.54000,      -0.47263,3.23563,1
115.47393,9.54333,      -0.47235,3.23559,1
115.50723,9.54667,      -0.47210,3.23555,1
115.54054,9.55000,      -0.47185,3.23552,1
115.57384,9.55333,      -0.47157,3.23548,1
115.60715,9.55667,      -0.47123,3.23544,1
115.64044,9.56000,      -0.47086,3.23540,1
115.67375,9.56333,      -0.47052,3.23536,1
115.70708,9.56667,      -0.47027,3.23532,1
115.74041,9.57000,      -0.46999,3.23529,1
115.77370,9.57333,      -0.46971,3.23525,1
115.80698,9.57667,      -0.46943,3.23521,1
115.84029,9.58000,      -0.46915,3.23517,1
115.87359,9.58333,      -0.46887,3.23513,1
115.90690,9.58667,      -0.46853,3.23509,1
115.94023,9.59000,      -0.46825,3.23506,1
115.97354,9.59333,      -0.46794,3.23502,1
116.00685,9.59667,      -0.46769,3.23498,1
116.04016,9.60000,      -0.46744,3.23494,1
116.07349,9.60333,      -0.46730,3.23490,1
116.10682,9.60667,      -0.46708,3.23486,1
116.14011,9.61000,      -0.46683,3.23483,1
116.17341,9.61333,      -0.46655,3.23479,1
116.20674,9.61667,      -0.46630,3.23475,1
116.24005,9.62000,      -0.46602,3.23471,1
116.27334,9.62333,      -0.46574,3.23467,1
116.30664,9.62667,      -0.46546,3.23463,1
116.33995,9.63000,      -0.46515,3.23459,1
116.37326,9.63333,      -0.46490,3.23456,1
116.40654,9.63667,      -0.46462,3.23452,1
116.43984,9.64000,      -0.46434,3.23448,1
116.47311,9.64333,      -0.46409,3.23444,1
116.50641,9.64667,      -0.46375,3.23440,1
116.53972,9.65000,      -0.46347,3.23436,1
116.57300,9.65333,      -0.46319,3.23432,1
116.60628,9.65667,      -0.46309,3.23429,1
116.63954,9.66000,      -0.46304,3.23425,1
116.67284,9.66333,      -0.46276,3.23421,1
116.70613,9.66667,      -0.46224,3.23417,1
116.73943,9.67000,      -0.46199,3.23413,1
116.77272,9.67333,      -0.46177,3.23409,1
116.80602,9.67667,      -0.46149,3.23405,1
116.83933,9.68000,      -0.46115,3.23402,1
116.87262,9.68333,      -0.46087,3.23398,1
116.90590,9.68667,      -0.46065,3.23394,1
116.93920,9.69000,      -0.46043,3.23390,1
116.97251,9.69333,      -0.46015,3.23386,1
117.00582,9.69667,      -0.45990,3.23382,1
117.03913,9.70000,      -0.45965,3.23378,1
117.07244,9.70333,      -0.45937,3.23374,1
117.10574,9.70667,      -0.45903,3.23371,1
117.13905,9.71000,      -0.45872,3.23367,1
117.17236,9.71333,      -0.45841,3.23363,1
117.20567,9.71667,      -0.45816,3.23359,1
117.23900,9.72000,      -0.45793,3.23355,1
117.27229,9.72333,      -0.45771,3.23351,1
117.30561,9.72667,      -0.45749,3.23347,1
117.33890,9.73000,      -0.45724,3.23343,1
117.37221,9.73333,      -0.45690,3.23339,1
117.40552,9.73667,      -0.45662,3.23336,1
117.43885,9.74000,      -0.45637,3.23332,1
117.47216,9.74333,      -0.45612,3.23328,1
117.50546,9.74667,      -0.45587,3.23324,1
117.53877,9.75000,      -0.45556,3.23320,1
117.57208,9.75333,      -0.45522,3.23316,1
117.60538,9.75667,      -0.45494,3.23312,1
117.63866,9.76000,      -0.45466,3.23308,1
117.67197,9.76333,      -0.45444,3.23304,1
117.70526,9.76667,      -0.45416,3.23301,1
117.73854,9.77000,      -0.45388,3.23297,1
117.77184,9.77333,      -0.45356,3.23293,1
117.80513,9.77667,      -0.45328,3.23289,1
117.83841,9.78000,      -0.45303,3.23285,1
117.87170,9.78333,      -0.45275,3.23281,1
117.90502,9.78667,      -0.45247,3.23277,1
117.93831,9.79000,      -0.45222,3.23273,1
117.97162,9.79333,      -0.45194,3.23269,1
118.00493,9.79667,      -0.45169,3.23265,1
118.03823,9.80000,      -0.45144,3.23262,1
118.07154,9.80333,      -0.45113,3.23258,1
118.10484,9.80667,      -0.45088,3.23254,1
118.13810,9.81000,      -0.45063,3.23250,1
118.17139,9.81333,      -0.45035,3.23246,1
118.20471,9.81667,      -0.45007,3.23242,1
118.23800,9.82000,      -0.44979,3.23238,1
118.27130,9.82333,      -0.44977,3.23234,1
118.30462,9.82667,      -0.44943,3.23230,1
118.33793,9.83000,      -0.44897,3.23226,1
118.37125,9.83333,      -0.44860,3.23222,1
118.40454,9.83667,      -0.44826,3.23218,1
118.43785,9.84000,      -0.44804,3.23215,1
118.47116,9.84333,      -0.44785,3.23211,1
118.50448,9.84667,      -0.44763,3.23207,1
118.53780,9.85000,      -0.44753,3.23203,1
118.57110,9.85333,      -0.44748,3.23199,1
118.60443,9.85667,      -0.44720,3.23195,1
118.63777,9.86000,      -0.44683,3.23191,1
118.67108,9.86333,      -0.44646,3.23187,1
118.70439,9.86667,      -0.44612,3.23183,1
118.73774,9.87000,      -0.44578,3.23179,1
118.77105,9.87333,      -0.44547,3.23175,1
118.80439,9.87667,      -0.44516,3.23171,1
118.83771,9.88000,      -0.44488,3.23167,1
118.87102,9.88333,      -0.44457,3.23163,1
118.90431,9.88667,      -0.44432,3.23159,1
118.93764,9.89000,      -0.44401,3.23156,1
118.97095,9.89333,      -0.44376,3.23152,1
119.00425,9.89667,      -0.44348,3.23148,1
119.03700,9.90000,      -0.44317,3.23144,1
119.07031,9.90333,      -0.44298,3.23140,1
119.10360,9.90667,      -0.44272,3.23136,1
119.13687,9.91000,      -0.44241,3.23132,1
119.17015,9.91333,      -0.44216,3.23128,1
119.20343,9.91667,      -0.44188,3.23124,1
119.23669,9.92000,      -0.44163,3.23120,1
119.26994,9.92333,      -0.44138,3.23116,1
119.30322,9.92667,      -0.44110,3.23112,1
119.33649,9.93000,      -0.44085,3.23108,1
119.36978,9.93333,      -0.44057,3.23104,1
119.40308,9.93667,      -0.44034,3.23100,1
119.43635,9.94000,      -0.44018,3.23096,1
119.46966,9.94333,      -0.43996,3.23092,1
119.50288,9.94667,      -0.43974,3.23089,1
119.53606,9.95000,      -0.43946,3.23085,1
119.56931,9.95333,      -0.43921,3.23081,1
119.60259,9.95667,      -0.43896,3.23077,1
119.63584,9.96000,      -0.43865,3.23073,1
119.66904,9.96333,      -0.43822,3.23069,1
119.70224,9.96667,      -0.43785,3.23065,1
119.73542,9.97000,      -0.43751,3.23061,1
119.76853,9.97333,      -0.43717,3.23057,1
119.80153,9.97667,      -0.43686,3.23053,1
119.83454,9.98000,      -0.43652,3.23049,1
119.86736,9.98333,      -0.43621,3.23045,1
119.90000,9.98667,      -0.43595,3.23041,1
119.93200,9.99000,      -0.43579,3.23037,1
119.96320,9.99333,      -0.43557,3.23034,1
119.99200,9.99667,      -0.43529,3.23030,1
120.00300,9.99917,      -0.43529,3.23029,1

