#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,¿‰’•3.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,3                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 16:37:24 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,¿‰’•                        
#SAMPLE MASS /mg:            ,8.79                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /¶ÃV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°„C/10.0(K/min)/120°„C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°„C/10.0(K/min)/120°„C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),¿‰’•3 ,1      ,-60.04,J/g ,-      ,-    ,42.9      ,°„C  ,115.3     ,°„C  ,-0.4206   ,mW/mg,-0.6201   ,mW/mg
#*Onset (DSC)  ,¿‰’•3 ,1      ,42.9  ,°„C  ,-0.3979,mW/mg,25.8      ,°„C  ,85.7      ,°„C  ,-0.3556   ,mW/mg,-0.7778   ,mW/mg
#*Peak (DSC)   ,¿‰’•3 ,1      ,89.8  ,°„C  ,-0.7817,mW/mg,25.8      ,°„C  ,102.0     ,°„C  ,-0.3556   ,mW/mg,-0.7388   ,mW/mg
#*End (DSC)    ,¿‰’•3 ,1      ,115.3 ,°„C  ,-0.6201,mW/mg,90.5      ,°„C  ,119.8     ,°„C  ,-0.7813   ,mW/mg,-0.5747   ,mW/mg

##Temp./°„C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
112.34498,9.24667,      -0.64921,3.23914,1
112.37861,9.25000,      -0.64898,3.23910,1
112.41221,9.25333,      -0.64870,3.23906,1
112.44582,9.25667,      -0.64832,3.23902,1
112.47941,9.26000,      -0.64780,3.23899,1
112.51298,9.26333,      -0.64755,3.23895,1
112.54659,9.26667,      -0.64732,3.23891,1
112.58018,9.27000,      -0.64707,3.23887,1
112.61377,9.27333,      -0.64671,3.23884,1
112.64736,9.27667,      -0.64635,3.23880,1
112.68098,9.28000,      -0.64605,3.23876,1
112.71461,9.28333,      -0.64585,3.23872,1
112.74821,9.28667,      -0.64547,3.23868,1
112.78179,9.29000,      -0.64514,3.23865,1
112.81541,9.29333,      -0.64483,3.23861,1
112.84900,9.29667,      -0.64447,3.23857,1
112.88257,9.30000,      -0.64409,3.23853,1
112.91615,9.30333,      -0.64373,3.23850,1
112.94974,9.30667,      -0.64342,3.23846,1
112.98330,9.31000,      -0.64309,3.23842,1
113.01687,9.31333,      -0.64279,3.23838,1
113.05043,9.31667,      -0.64251,3.23835,1
113.08397,9.32000,      -0.64223,3.23831,1
113.11757,9.32333,      -0.64190,3.23827,1
113.15115,9.32667,      -0.64149,3.23823,1
113.18474,9.33000,      -0.64105,3.23819,1
113.21829,9.33333,      -0.64069,3.23816,1
113.25187,9.33667,      -0.64033,3.23812,1
113.28544,9.34000,      -0.64002,3.23808,1
113.31902,9.34333,      -0.63969,3.23804,1
113.35257,9.34667,      -0.63936,3.23801,1
113.38613,9.35000,      -0.63900,3.23797,1
113.41970,9.35333,      -0.63864,3.23793,1
113.45328,9.35667,      -0.63829,3.23789,1
113.48685,9.36000,      -0.63795,3.23785,1
113.52041,9.36333,      -0.63765,3.23782,1
113.55395,9.36667,      -0.63732,3.23778,1
113.58751,9.37000,      -0.63696,3.23774,1
113.62108,9.37333,      -0.63663,3.23770,1
113.65464,9.37667,      -0.63627,3.23766,1
113.68821,9.38000,      -0.63596,3.23763,1
113.72177,9.38333,      -0.63566,3.23759,1
113.75533,9.38667,      -0.63533,3.23755,1
113.78889,9.39000,      -0.63497,3.23751,1
113.82246,9.39333,      -0.63458,3.23747,1
113.85603,9.39667,      -0.63422,3.23744,1
113.88959,9.40000,      -0.63386,3.23740,1
113.92313,9.40333,      -0.63356,3.23736,1
113.95667,9.40667,      -0.63325,3.23732,1
113.99023,9.41000,      -0.63295,3.23728,1
114.02382,9.41333,      -0.63264,3.23725,1
114.05741,9.41667,      -0.63239,3.23721,1
114.09095,9.42000,      -0.63214,3.23717,1
114.12451,9.42333,      -0.63184,3.23713,1
114.15805,9.42667,      -0.63153,3.23709,1
114.19162,9.43000,      -0.63123,3.23706,1
114.22521,9.43333,      -0.63089,3.23702,1
114.25877,9.43667,      -0.63059,3.23698,1
114.29233,9.44000,      -0.63023,3.23694,1
114.32589,9.44333,      -0.62984,3.23690,1
114.35948,9.44667,      -0.62940,3.23687,1
114.39305,9.45000,      -0.62902,3.23683,1
114.42662,9.45333,      -0.62869,3.23679,1
114.46021,9.45667,      -0.62838,3.23675,1
114.49377,9.46000,      -0.62805,3.23671,1
114.52736,9.46333,      -0.62772,3.23667,1
114.56095,9.46667,      -0.62736,3.23664,1
114.59451,9.47000,      -0.62703,3.23660,1
114.62810,9.47333,      -0.62669,3.23656,1
114.66169,9.47667,      -0.62634,3.23652,1
114.69530,9.48000,      -0.62600,3.23648,1
114.72884,9.48333,      -0.62570,3.23645,1
114.76241,9.48667,      -0.62542,3.23641,1
114.79598,9.49000,      -0.62512,3.23637,1
114.82957,9.49333,      -0.62478,3.23633,1
114.86313,9.49667,      -0.62445,3.23629,1
114.89672,9.50000,      -0.62409,3.23625,1
114.93033,9.50333,      -0.62352,3.23622,1
114.96390,9.50667,      -0.62311,3.23618,1
114.99746,9.51000,      -0.62272,3.23614,1
115.03105,9.51333,      -0.62247,3.23610,1
115.06464,9.51667,      -0.62233,3.23606,1
115.09823,9.52000,      -0.62213,3.23602,1
115.13182,9.52333,      -0.62190,3.23598,1
115.16536,9.52667,      -0.62165,3.23595,1
115.19893,9.53000,      -0.62140,3.23591,1
115.23248,9.53333,      -0.62101,3.23587,1
115.26607,9.53667,      -0.62052,3.23583,1
115.29967,9.54000,      -0.62008,3.23579,1
115.33326,9.54333,      -0.61969,3.23575,1
115.36684,9.54667,      -0.61936,3.23572,1
115.40043,9.55000,      -0.61900,3.23568,1
115.43400,9.55333,      -0.61870,3.23564,1
115.46756,9.55667,      -0.61837,3.23560,1
115.50112,9.56000,      -0.61803,3.23556,1
115.53467,9.56333,      -0.61781,3.23552,1
115.56828,9.56667,      -0.61764,3.23548,1
115.60187,9.57000,      -0.61739,3.23545,1
115.63541,9.57333,      -0.61703,3.23541,1
115.66895,9.57667,      -0.61670,3.23537,1
115.70254,9.58000,      -0.61634,3.23533,1
115.73612,9.58333,      -0.61600,3.23529,1
115.76971,9.58667,      -0.61567,3.23525,1
115.80328,9.59000,      -0.61534,3.23521,1
115.83684,9.59333,      -0.61506,3.23518,1
115.87039,9.59667,      -0.61476,3.23514,1
115.90393,9.60000,      -0.61445,3.23510,1
115.93748,9.60333,      -0.61409,3.23506,1
115.97103,9.60667,      -0.61370,3.23502,1
116.00461,9.61000,      -0.61332,3.23498,1
116.03818,9.61333,      -0.61293,3.23494,1
116.07172,9.61667,      -0.61252,3.23490,1
116.10526,9.62000,      -0.61211,3.23487,1
116.13884,9.62333,      -0.61172,3.23483,1
116.17238,9.62667,      -0.61136,3.23479,1
116.20595,9.63000,      -0.61103,3.23475,1
116.23952,9.63333,      -0.61091,3.23471,1
116.27308,9.63667,      -0.61069,3.23467,1
116.30667,9.64000,      -0.61038,3.23463,1
116.34023,9.64333,      -0.61000,3.23459,1
116.37377,9.64667,      -0.60969,3.23456,1
116.40731,9.65000,      -0.60931,3.23452,1
116.44087,9.65333,      -0.60895,3.23448,1
116.47441,9.65667,      -0.60853,3.23444,1
116.50797,9.66000,      -0.60799,3.23440,1
116.54152,9.66333,      -0.60755,3.23436,1
116.57505,9.66667,      -0.60716,3.23432,1
116.60859,9.67000,      -0.60694,3.23428,1
116.64212,9.67333,      -0.60668,3.23424,1
116.67564,9.67667,      -0.60638,3.23421,1
116.70915,9.68000,      -0.60602,3.23417,1
116.74267,9.68333,      -0.60566,3.23413,1
116.77623,9.68667,      -0.60533,3.23409,1
116.80975,9.69000,      -0.60499,3.23405,1
116.84330,9.69333,      -0.60463,3.23401,1
116.87684,9.69667,      -0.60428,3.23397,1
116.91038,9.70000,      -0.60394,3.23393,1
116.94389,9.70333,      -0.60361,3.23389,1
116.97738,9.70667,      -0.60328,3.23386,1
117.01092,9.71000,      -0.60295,3.23382,1
117.04443,9.71333,      -0.60264,3.23378,1
117.07797,9.71667,      -0.60233,3.23374,1
117.11146,9.72000,      -0.60203,3.23370,1
117.14497,9.72333,      -0.60172,3.23366,1
117.17848,9.72667,      -0.60136,3.23362,1
117.21198,9.73000,      -0.60103,3.23358,1
117.24549,9.73333,      -0.60067,3.23354,1
117.27900,9.73667,      -0.60037,3.23350,1
117.31251,9.74000,      -0.60001,3.23346,1
117.34600,9.74333,      -0.59962,3.23343,1
117.37951,9.74667,      -0.59923,3.23339,1
117.41300,9.75000,      -0.59890,3.23335,1
117.44649,9.75333,      -0.59860,3.23331,1
117.48002,9.75667,      -0.59832,3.23327,1
117.51351,9.76000,      -0.59799,3.23323,1
117.54702,9.76333,      -0.59765,3.23319,1
117.58054,9.76667,      -0.59732,3.23315,1
117.61400,9.77000,      -0.59701,3.23311,1
117.64749,9.77333,      -0.59671,3.23307,1
117.68102,9.77667,      -0.59635,3.23303,1
117.71452,9.78000,      -0.59599,3.23299,1
117.74800,9.78333,      -0.59560,3.23296,1
117.78146,9.78667,      -0.59524,3.23292,1
117.81493,9.79000,      -0.59480,3.23288,1
117.84843,9.79333,      -0.59436,3.23284,1
117.88192,9.79667,      -0.59395,3.23280,1
117.91541,9.80000,      -0.59357,3.23276,1
117.94892,9.80333,      -0.59318,3.23272,1
117.98244,9.80667,      -0.59287,3.23268,1
118.01595,9.81000,      -0.59259,3.23264,1
118.04944,9.81333,      -0.59229,3.23260,1
118.08293,9.81667,      -0.59198,3.23256,1
118.11643,9.82000,      -0.59168,3.23252,1
118.14992,9.82333,      -0.59137,3.23248,1
118.18339,9.82667,      -0.59104,3.23244,1
118.21690,9.83000,      -0.59068,3.23241,1
118.25041,9.83333,      -0.59032,3.23237,1
118.28389,9.83667,      -0.58993,3.23233,1
118.31736,9.84000,      -0.58947,3.23229,1
118.35084,9.84333,      -0.58908,3.23225,1
118.38433,9.84667,      -0.58872,3.23221,1
118.41784,9.85000,      -0.58836,3.23217,1
118.45134,9.85333,      -0.58811,3.23213,1
118.48482,9.85667,      -0.58780,3.23209,1
118.51831,9.86000,      -0.58755,3.23205,1
118.55177,9.86333,      -0.58730,3.23201,1
118.58526,9.86667,      -0.58699,3.23197,1
118.61879,9.87000,      -0.58669,3.23193,1
118.65228,9.87333,      -0.58633,3.23189,1
118.68580,9.87667,      -0.58589,3.23185,1
118.71931,9.88000,      -0.58547,3.23181,1
118.75282,9.88333,      -0.58511,3.23177,1
118.78629,9.88667,      -0.58481,3.23173,1
118.81979,9.89000,      -0.58447,3.23169,1
118.85325,9.89333,      -0.58414,3.23166,1
118.88672,9.89667,      -0.58378,3.23162,1
118.91966,9.90000,      -0.58331,3.23158,1
118.95312,9.90333,      -0.58293,3.23154,1
118.98658,9.90667,      -0.58257,3.23150,1
119.02004,9.91000,      -0.58224,3.23146,1
119.05351,9.91333,      -0.58190,3.23142,1
119.08700,9.91667,      -0.58165,3.23138,1
119.12049,9.92000,      -0.58137,3.23134,1
119.15394,9.92333,      -0.58106,3.23130,1
119.18740,9.92667,      -0.58070,3.23126,1
119.22081,9.93000,      -0.58032,3.23122,1
119.25427,9.93333,      -0.57999,3.23118,1
119.28772,9.93667,      -0.57968,3.23114,1
119.32119,9.94000,      -0.57935,3.23110,1
119.35469,9.94333,      -0.57904,3.23106,1
119.38821,9.94667,      -0.57865,3.23102,1
119.42168,9.95000,      -0.57824,3.23098,1
119.45510,9.95333,      -0.57788,3.23094,1
119.48848,9.95667,      -0.57752,3.23090,1
119.52188,9.96000,      -0.57716,3.23086,1
119.55526,9.96333,      -0.57680,3.23082,1
119.58867,9.96667,      -0.57658,3.23078,1
119.62200,9.97000,      -0.57627,3.23074,1
119.65541,9.97333,      -0.57578,3.23070,1
119.68867,9.97667,      -0.57555,3.23066,1
119.72185,9.98000,      -0.57530,3.23062,1
119.75491,9.98333,      -0.57505,3.23059,1
119.78767,9.98667,      -0.57479,3.23055,1
119.82000,9.99000,      -0.57449,3.23051,1
119.85140,9.99333,      -0.57396,3.23047,1
119.88033,9.99667,      -0.57363,3.23044,1
119.89200,9.99917,      -0.57363,3.23042,1

