#EXPORTTYPE:                 ,ALL                       
#FILE:                       ,常规2.ngb-sd7               
#FORMAT:                     ,NETZSCH5                  
#FTYPE:                      ,ANSI                      
#IDENTITY:                   ,2                         
#DECIMAL:                    ,POINT                     
#SEPARATOR:                  ,COMMA                     
#MTYPE:                      ,DSC                       
#INSTRUMENT:                 ,NETZSCH DSC 204F1 Phoenix 
#PROJECT:                    ,1                         
#DATE/TIME:                  ,2023/4/24 15:14:12 (UTC+8)
#CORR. FILE:                 ,                          
#TEMPCAL:                    ,applied                   
#SENSITIVITY:                ,applied                   
#LABORATORY:                 ,                          
#OPERATOR:                   ,0                         
#REMARK:                     ,                          
#SAMPLE:                     ,常规                        
#SAMPLE MASS /mg:            ,8.49                      
#MATERIAL:                   ,                          
#REFERENCE:                  ,                          
#REFERENCE MASS /mg:         ,0                         
#TYPE OF CRUCIBLE:           ,Concavus Pan Al, open     
#SAMPLE CRUCIBLE MASS /mg:   ,0                         
#REFERENCE CRUCIBLE MASS /mg:,0                         
#M.RANGE /μV:                ,5000                      
#TAU-R:                      ,---                       
#CORR. CODE:                 ,000                       
#EXO:                        ,+1                        
#RANGE:                      ,20°C/10.0(K/min)/120°C    
#SEGMENT:                    ,S1/1                      
#SEG. 1:                     ,20°C/10.0(K/min)/120°C    

#*RESULTS:     ,File,Segment,Result,Unit,Y_value,Unit ,Range_Xmin,Unit,Range_Xmax,Unit,Range_Ymin,Unit ,Range_Ymax,Unit 
#*Area (DSC)(o),常规2 ,1      ,-51.25,J/g ,-      ,-    ,44.4      ,°C  ,115.2     ,°C  ,-0.2609   ,mW/mg,-0.4539   ,mW/mg
#*Onset (DSC)  ,常规2 ,1      ,44.4  ,°C  ,-0.2548,mW/mg,35.9      ,°C  ,86.2      ,°C  ,-0.209    ,mW/mg,-0.5754   ,mW/mg
#*Peak (DSC)   ,常规2 ,1      ,87.7  ,°C  ,-0.5759,mW/mg,35.9      ,°C  ,104.0     ,°C  ,-0.209    ,mW/mg,-0.5238   ,mW/mg
#*End (DSC)    ,常规2 ,1      ,115.2 ,°C  ,-0.454 ,mW/mg,88.1      ,°C  ,120.0     ,°C  ,-0.5755   ,mW/mg,-0.4175   ,mW/mg

##Temp./°C,Time/min,DSC/(mW/mg),Sensit./(uV/mW),Segment
 54.05256,3.41667,      -0.34321,3.28668,1
 54.08613,3.42000,      -0.34352,3.28666,1
 54.11972,3.42333,      -0.34383,3.28664,1
 54.15328,3.42667,      -0.34417,3.28663,1
 54.18685,3.43000,      -0.34448,3.28661,1
 54.22043,3.43333,      -0.34480,3.28659,1
 54.25400,3.43667,      -0.34511,3.28658,1
 54.28756,3.44000,      -0.34539,3.28656,1
 54.32113,3.44333,      -0.34576,3.28654,1
 54.35470,3.44667,      -0.34610,3.28652,1
 54.38826,3.45000,      -0.34641,3.28651,1
 54.42184,3.45333,      -0.34672,3.28649,1
 54.45541,3.45667,      -0.34701,3.28647,1
 54.48898,3.46000,      -0.34732,3.28646,1
 54.52261,3.46333,      -0.34749,3.28644,1
 54.55618,3.46667,      -0.34762,3.28642,1
 54.58975,3.47000,      -0.34790,3.28640,1
 54.62328,3.47333,      -0.34827,3.28639,1
 54.65685,3.47667,      -0.34863,3.28637,1
 54.69043,3.48000,      -0.34900,3.28635,1
 54.72397,3.48333,      -0.34948,3.28633,1
 54.75749,3.48667,      -0.34992,3.28632,1
 54.79103,3.49000,      -0.35040,3.28630,1
 54.82459,3.49333,      -0.35071,3.28628,1
 54.85815,3.49667,      -0.35094,3.28627,1
 54.89166,3.50000,      -0.35120,3.28625,1
 54.92523,3.50333,      -0.35151,3.28623,1
 54.95879,3.50667,      -0.35180,3.28621,1
 54.99233,3.51000,      -0.35205,3.28620,1
 55.02590,3.51333,      -0.35239,3.28618,1
 55.05943,3.51667,      -0.35273,3.28616,1
 55.09297,3.52000,      -0.35307,3.28614,1
 55.12649,3.52333,      -0.35344,3.28613,1
 55.16003,3.52667,      -0.35375,3.28611,1
 55.19359,3.53000,      -0.35401,3.28609,1
 55.22713,3.53333,      -0.35432,3.28607,1
 55.26067,3.53667,      -0.35466,3.28606,1
 55.29420,3.54000,      -0.35495,3.28604,1
 55.32770,3.54333,      -0.35523,3.28602,1
 55.36128,3.54667,      -0.35554,3.28600,1
 55.39484,3.55000,      -0.35588,3.28599,1
 55.42839,3.55333,      -0.35619,3.28597,1
 55.46192,3.55667,      -0.35651,3.28595,1
 55.49546,3.56000,      -0.35679,3.28593,1
 55.52898,3.56333,      -0.35710,3.28592,1
 55.56252,3.56667,      -0.35741,3.28590,1
 55.59605,3.57000,      -0.35775,3.28588,1
 55.62959,3.57333,      -0.35809,3.28586,1
 55.66315,3.57667,      -0.35841,3.28585,1
 55.69670,3.58000,      -0.35869,3.28583,1
 55.73025,3.58333,      -0.35900,3.28581,1
 55.76375,3.58667,      -0.35934,3.28579,1
 55.79730,3.59000,      -0.35968,3.28578,1
 55.83080,3.59333,      -0.36008,3.28576,1
 55.86433,3.59667,      -0.36042,3.28574,1
 55.89787,3.60000,      -0.36075,3.28572,1
 55.93141,3.60333,      -0.36107,3.28570,1
 55.96495,3.60667,      -0.36138,3.28569,1
 55.99849,3.61000,      -0.36169,3.28567,1
 56.03205,3.61333,      -0.36203,3.28565,1
 56.06559,3.61667,      -0.36237,3.28563,1
 56.09911,3.62000,      -0.36274,3.28562,1
 56.13264,3.62333,      -0.36308,3.28560,1
 56.16616,3.62667,      -0.36339,3.28558,1
 56.19969,3.63000,      -0.36367,3.28556,1
 56.23323,3.63333,      -0.36396,3.28554,1
 56.26674,3.63667,      -0.36424,3.28553,1
 56.30026,3.64000,      -0.36453,3.28551,1
 56.33382,3.64333,      -0.36481,3.28549,1
 56.36734,3.64667,      -0.36513,3.28547,1
 56.40089,3.65000,      -0.36538,3.28546,1
 56.43439,3.65333,      -0.36567,3.28544,1
 56.46789,3.65667,      -0.36595,3.28542,1
 56.50141,3.66000,      -0.36626,3.28540,1
 56.53497,3.66333,      -0.36660,3.28538,1
 56.56848,3.66667,      -0.36692,3.28537,1
 56.60200,3.67000,      -0.36720,3.28535,1
 56.63556,3.67333,      -0.36751,3.28533,1
 56.66913,3.67667,      -0.36788,3.28531,1
 56.70264,3.68000,      -0.36819,3.28529,1
 56.73618,3.68333,      -0.36848,3.28528,1
 56.76974,3.68667,      -0.36879,3.28526,1
 56.80330,3.69000,      -0.36910,3.28524,1
 56.83685,3.69333,      -0.36942,3.28522,1
 56.87038,3.69667,      -0.36970,3.28520,1
 56.90392,3.70000,      -0.37004,3.28519,1
 56.93749,3.70333,      -0.37038,3.28517,1
 56.97102,3.70667,      -0.37069,3.28515,1
 57.00457,3.71000,      -0.37103,3.28513,1
 57.03813,3.71333,      -0.37137,3.28511,1
 57.07166,3.71667,      -0.37168,3.28509,1
 57.10521,3.72000,      -0.37202,3.28508,1
 57.13874,3.72333,      -0.37236,3.28506,1
 57.17230,3.72667,      -0.37273,3.28504,1
 57.20585,3.73000,      -0.37307,3.28502,1
 57.23939,3.73333,      -0.37338,3.28500,1
 57.27293,3.73667,      -0.37372,3.28499,1
 57.30646,3.74000,      -0.37403,3.28497,1
 57.34000,3.74333,      -0.37440,3.28495,1
 57.37354,3.74667,      -0.37469,3.28493,1
 57.40707,3.75000,      -0.37470,3.28491,1
 57.44059,3.75333,      -0.37504,3.28489,1
 57.47410,3.75667,      -0.37546,3.28488,1
 57.50766,3.76000,      -0.37588,3.28486,1
 57.54121,3.76333,      -0.37622,3.28484,1
 57.57475,3.76667,      -0.37659,3.28482,1
 57.60828,3.77000,      -0.37693,3.28480,1
 57.64180,3.77333,      -0.37721,3.28478,1
 57.67533,3.77667,      -0.37753,3.28477,1
 57.70887,3.78000,      -0.37784,3.28475,1
 57.74239,3.78333,      -0.37818,3.28473,1
 57.77592,3.78667,      -0.37852,3.28471,1
 57.80946,3.79000,      -0.37888,3.28469,1
 57.84298,3.79333,      -0.37922,3.28467,1
 57.87652,3.79667,      -0.37956,3.28466,1
 57.91005,3.80000,      -0.37985,3.28464,1
 57.94356,3.80333,      -0.38016,3.28462,1
 57.97707,3.80667,      -0.38050,3.28460,1
 58.01056,3.81000,      -0.38084,3.28458,1
 58.04408,3.81333,      -0.38118,3.28456,1
 58.07759,3.81667,      -0.38155,3.28455,1
 58.11108,3.82000,      -0.38183,3.28453,1
 58.14461,3.82333,      -0.38217,3.28451,1
 58.17811,3.82667,      -0.38246,3.28449,1
 58.21162,3.83000,      -0.38261,3.28447,1
 58.24516,3.83333,      -0.38276,3.28445,1
 58.27866,3.83667,      -0.38315,3.28443,1
 58.31220,3.84000,      -0.38357,3.28442,1
 58.34572,3.84333,      -0.38405,3.28440,1
 58.37921,3.84667,      -0.38436,3.28438,1
 58.41272,3.85000,      -0.38451,3.28436,1
 58.44621,3.85333,      -0.38471,3.28434,1
 58.47974,3.85667,      -0.38522,3.28432,1
 58.51326,3.86000,      -0.38561,3.28430,1
 58.54675,3.86333,      -0.38598,3.28429,1
 58.58025,3.86667,      -0.38629,3.28427,1
 58.61374,3.87000,      -0.38658,3.28425,1
 58.64726,3.87333,      -0.38689,3.28423,1
 58.68074,3.87667,      -0.38723,3.28421,1
 58.71423,3.88000,      -0.38757,3.28419,1
 58.74772,3.88333,      -0.38791,3.28417,1
 58.78121,3.88667,      -0.38825,3.28415,1
 58.81467,3.89000,      -0.38856,3.28414,1
 58.84815,3.89333,      -0.38885,3.28412,1
 58.88162,3.89667,      -0.38916,3.28410,1
 58.91511,3.90000,      -0.38947,3.28408,1
 58.94861,3.90333,      -0.38981,3.28406,1
 58.98207,3.90667,      -0.39012,3.28404,1
 59.01556,3.91000,      -0.39038,3.28402,1
 59.04903,3.91333,      -0.39072,3.28400,1
 59.08252,3.91667,      -0.39106,3.28399,1
 59.11600,3.92000,      -0.39140,3.28397,1
 59.14946,3.92333,      -0.39171,3.28395,1
 59.18295,3.92667,      -0.39205,3.28393,1
 59.21641,3.93000,      -0.39239,3.28391,1
 59.24987,3.93333,      -0.39271,3.28389,1
 59.28333,3.93667,      -0.39305,3.28387,1
 59.31677,3.94000,      -0.39333,3.28385,1
 59.35025,3.94333,      -0.39359,3.28383,1
 59.38369,3.94667,      -0.39388,3.28382,1
 59.41716,3.95000,      -0.39422,3.28380,1
 59.45066,3.95333,      -0.39453,3.28378,1
 59.48413,3.95667,      -0.39487,3.28376,1
 59.51762,3.96000,      -0.39521,3.28374,1
 59.55110,3.96333,      -0.39558,3.28372,1
 59.58457,3.96667,      -0.39600,3.28370,1
 59.61807,3.97000,      -0.39636,3.28368,1
 59.65156,3.97333,      -0.39668,3.28366,1
 59.68505,3.97667,      -0.39699,3.28364,1
 59.71851,3.98000,      -0.39730,3.28363,1
 59.75195,3.98333,      -0.39767,3.28361,1
 59.78541,3.98667,      -0.39804,3.28359,1
 59.81889,3.99000,      -0.39835,3.28357,1
 59.85233,3.99333,      -0.39853,3.28355,1
 59.88580,3.99667,      -0.39876,3.28353,1
 59.91928,4.00000,      -0.39910,3.28351,1
 59.95275,4.00333,      -0.39941,3.28349,1
 59.98621,4.00667,      -0.39975,3.28347,1
 60.01969,4.01000,      -0.40012,3.28345,1
 60.05320,4.01333,      -0.40043,3.28343,1
 60.08669,4.01667,      -0.40080,3.28342,1
 60.12018,4.02000,      -0.40117,3.28340,1
 60.15367,4.02333,      -0.40148,3.28338,1
 60.18715,4.02667,      -0.40185,3.28336,1
 60.22062,4.03000,      -0.40219,3.28334,1
 60.25411,4.03333,      -0.40255,3.28332,1
 60.28759,4.03667,      -0.40289,3.28330,1
 60.32108,4.04000,      -0.40321,3.28328,1
 60.35454,4.04333,      -0.40346,3.28326,1
 60.38800,4.04667,      -0.40372,3.28324,1
 60.42149,4.05000,      -0.40401,3.28322,1
 60.45497,4.05333,      -0.40432,3.28320,1
 60.48844,4.05667,      -0.40469,3.28318,1
 60.52190,4.06000,      -0.40500,3.28316,1
 60.55539,4.06333,      -0.40529,3.28315,1
 60.58887,4.06667,      -0.40563,3.28313,1
 60.62234,4.07000,      -0.40597,3.28311,1
 60.65582,4.07333,      -0.40625,3.28309,1
 60.68928,4.07667,      -0.40654,3.28307,1
 60.72277,4.08000,      -0.40685,3.28305,1
 60.75625,4.08333,      -0.40722,3.28303,1
 60.78975,4.08667,      -0.40756,3.28301,1
 60.82323,4.09000,      -0.40790,3.28299,1
 60.85672,4.09333,      -0.40816,3.28297,1
 60.89021,4.09667,      -0.40842,3.28295,1
 60.92370,4.10000,      -0.40867,3.28293,1
 60.95720,4.10333,      -0.40899,3.28291,1
 60.99069,4.10667,      -0.40933,3.28289,1
 61.02418,4.11000,      -0.40969,3.28287,1
 61.05766,4.11333,      -0.41003,3.28285,1
 61.09111,4.11667,      -0.41035,3.28283,1
 61.12459,4.12000,      -0.41069,3.28281,1
 61.15808,4.12333,      -0.41103,3.28280,1
 61.19156,4.12667,      -0.41140,3.28278,1
 61.22503,4.13000,      -0.41174,3.28276,1
 61.25854,4.13333,      -0.41205,3.28274,1
 61.29205,4.13667,      -0.41233,3.28272,1
 61.32556,4.14000,      -0.41262,3.28270,1
 61.35907,4.14333,      -0.41296,3.28268,1
 61.39256,4.14667,      -0.41327,3.28266,1
 61.42607,4.15000,      -0.41364,3.28264,1
 61.45956,4.15333,      -0.41395,3.28262,1
 61.49303,4.15667,      -0.41427,3.28260,1
 61.52652,4.16000,      -0.41458,3.28258,1
 61.56000,4.16333,      -0.41489,3.28256,1
 61.59346,4.16667,      -0.41523,3.28254,1
 61.62693,4.17000,      -0.41557,3.28252,1
 61.66039,4.17333,      -0.41594,3.28250,1
 61.69387,4.17667,      -0.41634,3.28248,1
 61.72733,4.18000,      -0.41665,3.28246,1
 61.76082,4.18333,      -0.41691,3.28244,1
 61.79430,4.18667,      -0.41722,3.28242,1
 61.82779,4.19000,      -0.41753,3.28240,1
 61.86126,4.19333,      -0.41782,3.28238,1
 61.89474,4.19667,      -0.41813,3.28236,1
 61.92821,4.20000,      -0.41845,3.28234,1
 61.96169,4.20333,      -0.41876,3.28232,1
 61.99518,4.20667,      -0.41904,3.28230,1
 62.02869,4.21000,      -0.41939,3.28228,1
 62.06216,4.21333,      -0.41973,3.28226,1
 62.09564,4.21667,      -0.42007,3.28224,1
 62.12911,4.22000,      -0.42041,3.28222,1
 62.16254,4.22333,      -0.42072,3.28220,1
 62.19600,4.22667,      -0.42106,3.28218,1
 62.22946,4.23000,      -0.42140,3.28216,1
 62.26295,4.23333,      -0.42171,3.28214,1
 62.29643,4.23667,      -0.42205,3.28212,1
 62.32990,4.24000,      -0.42234,3.28210,1
 62.36336,4.24333,      -0.42265,3.28208,1
 62.39684,4.24667,      -0.42299,3.28206,1
 62.43031,4.25000,      -0.42331,3.28204,1
 62.46375,4.25333,      -0.42365,3.28202,1
 62.49723,4.25667,      -0.42393,3.28200,1
 62.53071,4.26000,      -0.42427,3.28198,1
 62.56420,4.26333,      -0.42459,3.28196,1
 62.59764,4.26667,      -0.42493,3.28194,1
 62.63113,4.27000,      -0.42524,3.28192,1
 62.66462,4.27333,      -0.42555,3.28190,1
 62.69808,4.27667,      -0.42587,3.28188,1
 62.73154,4.28000,      -0.42618,3.28186,1
 62.76503,4.28333,      -0.42652,3.28184,1
 62.79851,4.28667,      -0.42686,3.28182,1
 62.83197,4.29000,      -0.42715,3.28180,1
 62.86543,4.29333,      -0.42743,3.28178,1
 62.89890,4.29667,      -0.42772,3.28176,1
 62.93238,4.30000,      -0.42800,3.28174,1
 62.96584,4.30333,      -0.42832,3.28172,1
 62.99930,4.30667,      -0.42863,3.28170,1
 63.03274,4.31000,      -0.42892,3.28168,1
 63.06623,4.31333,      -0.42920,3.28166,1
 63.09971,4.31667,      -0.42949,3.28164,1
 63.13321,4.32000,      -0.42980,3.28162,1
 63.16667,4.32333,      -0.43014,3.28160,1
 63.20015,4.32667,      -0.43043,3.28158,1
 63.23366,4.33000,      -0.43074,3.28156,1
 63.26715,4.33333,      -0.43105,3.28154,1
 63.30061,4.33667,      -0.43137,3.28152,1
 63.33407,4.34000,      -0.43171,3.28150,1
 63.36754,4.34333,      -0.43208,3.28148,1
 63.40102,4.34667,      -0.43242,3.28146,1
 63.43449,4.35000,      -0.43276,3.28144,1
 63.46797,4.35333,      -0.43310,3.28142,1
 63.50144,4.35667,      -0.43341,3.28140,1
 63.53492,4.36000,      -0.43373,3.28138,1
 63.56836,4.36333,      -0.43398,3.28136,1
 63.60184,4.36667,      -0.43421,3.28134,1
 63.63531,4.37000,      -0.43456,3.28131,1
 63.66880,4.37333,      -0.43487,3.28129,1
 63.70230,4.37667,      -0.43518,3.28127,1
 63.73579,4.38000,      -0.43552,3.28125,1
 63.76930,4.38333,      -0.43584,3.28123,1
 63.80280,4.38667,      -0.43615,3.28121,1
 63.83630,4.39000,      -0.43644,3.28119,1
 63.86979,4.39333,      -0.43669,3.28117,1
 63.90330,4.39667,      -0.43698,3.28115,1
 63.93679,4.40000,      -0.43729,3.28113,1
 63.97030,4.40333,      -0.43761,3.28111,1
 64.00379,4.40667,      -0.43795,3.28109,1
 64.03725,4.41000,      -0.43829,3.28107,1
 64.07070,4.41333,      -0.43860,3.28105,1
 64.10421,4.41667,      -0.43892,3.28103,1
 64.13770,4.42000,      -0.43928,3.28101,1
 64.17118,4.42333,      -0.43965,3.28099,1
 64.20470,4.42667,      -0.43999,3.28096,1
 64.23821,4.43000,      -0.44036,3.28094,1
 64.27172,4.43333,      -0.44070,3.28092,1
 64.30520,4.43667,      -0.44099,3.28090,1
 64.33869,4.44000,      -0.44133,3.28088,1
 64.37220,4.44333,      -0.44164,3.28086,1
 64.40572,4.44667,      -0.44198,3.28084,1
 64.43921,4.45000,      -0.44227,3.28082,1
 64.47270,4.45333,      -0.44258,3.28080,1
 64.50625,4.45667,      -0.44292,3.28078,1
 64.53975,4.46000,      -0.44324,3.28076,1
 64.57325,4.46333,      -0.44358,3.28074,1
 64.60675,4.46667,      -0.44389,3.28072,1
 64.64028,4.47000,      -0.44420,3.28070,1
 64.67377,4.47333,      -0.44457,3.28067,1
 64.70726,4.47667,      -0.44491,3.28065,1
 64.74079,4.48000,      -0.44523,3.28063,1
 64.77431,4.48333,      -0.44540,3.28061,1
 64.80780,4.48667,      -0.44566,3.28059,1
 64.84133,4.49000,      -0.44611,3.28057,1
 64.87482,4.49333,      -0.44651,3.28055,1
 64.90833,4.49667,      -0.44682,3.28053,1
 64.94185,4.50000,      -0.44714,3.28051,1
 64.97534,4.50333,      -0.44740,3.28049,1
 65.00885,4.50667,      -0.44765,3.28047,1
 65.04234,4.51000,      -0.44797,3.28044,1
 65.07585,4.51333,      -0.44828,3.28042,1
 65.10934,4.51667,      -0.44857,3.28040,1
 65.14285,4.52000,      -0.44883,3.28038,1
 65.17636,4.52333,      -0.44911,3.28036,1
 65.20987,4.52667,      -0.44940,3.28034,1
 65.24338,4.53000,      -0.44974,3.28032,1
 65.27685,4.53333,      -0.45008,3.28030,1
 65.31034,4.53667,      -0.45045,3.28028,1
 65.34385,4.54000,      -0.45076,3.28026,1
 65.37734,4.54333,      -0.45108,3.28023,1
 65.41084,4.54667,      -0.45139,3.28021,1
 65.44436,4.55000,      -0.45168,3.28019,1
 65.47787,4.55333,      -0.45202,3.28017,1
 65.51139,4.55667,      -0.45236,3.28015,1
 65.54490,4.56000,      -0.45267,3.28013,1
 65.57838,4.56333,      -0.45301,3.28011,1
 65.61192,4.56667,      -0.45333,3.28009,1
 65.64543,4.57000,      -0.45361,3.28007,1
 65.67895,4.57333,      -0.45393,3.28004,1
 65.71246,4.57667,      -0.45429,3.28002,1
 65.74597,4.58000,      -0.45464,3.28000,1
 65.77946,4.58333,      -0.45503,3.27998,1
 65.81295,4.58667,      -0.45537,3.27996,1
 65.84643,4.59000,      -0.45569,3.27994,1
 65.87992,4.59333,      -0.45597,3.27992,1
 65.91341,4.59667,      -0.45626,3.27990,1
 65.94689,4.60000,      -0.45655,3.27987,1
 65.98039,4.60333,      -0.45686,3.27985,1
 66.01389,4.60667,      -0.45715,3.27983,1
 66.04741,4.61000,      -0.45749,3.27981,1
 66.08093,4.61333,      -0.45783,3.27979,1
 66.11444,4.61667,      -0.45814,3.27977,1
 66.14793,4.62000,      -0.45846,3.27975,1
 66.18141,4.62333,      -0.45871,3.27972,1
 66.21490,4.62667,      -0.45897,3.27970,1
 66.24841,4.63000,      -0.45929,3.27968,1
 66.28190,4.63333,      -0.45957,3.27966,1
 66.31539,4.63667,      -0.45986,3.27964,1
 66.34890,4.64000,      -0.46020,3.27962,1
 66.38239,4.64333,      -0.46051,3.27960,1
 66.41587,4.64667,      -0.46083,3.27958,1
 66.44933,4.65000,      -0.46112,3.27955,1
 66.48284,4.65333,      -0.46146,3.27953,1
 66.51634,4.65667,      -0.46191,3.27951,1
 66.54980,4.66000,      -0.46230,3.27949,1
 66.58328,4.66333,      -0.46264,3.27947,1
 66.61679,4.66667,      -0.46296,3.27945,1
 66.65026,4.67000,      -0.46324,3.27942,1
 66.68375,4.67333,      -0.46356,3.27940,1
 66.71725,4.67667,      -0.46387,3.27938,1
 66.75074,4.68000,      -0.46416,3.27936,1
 66.78423,4.68333,      -0.46445,3.27934,1
 66.81772,4.68667,      -0.46476,3.27932,1
 66.85121,4.69000,      -0.46505,3.27930,1
 66.88467,4.69333,      -0.46536,3.27927,1
 66.91818,4.69667,      -0.46567,3.27925,1
 66.95167,4.70000,      -0.46601,3.27923,1
 66.98515,4.70333,      -0.46633,3.27921,1
 67.01866,4.70667,      -0.46664,3.27919,1
 67.05213,4.71000,      -0.46696,3.27917,1
 67.08562,4.71333,      -0.46724,3.27914,1
 67.11911,4.71667,      -0.46756,3.27912,1
 67.15262,4.72000,      -0.46790,3.27910,1
 67.18611,4.72333,      -0.46821,3.27908,1
 67.21959,4.72667,      -0.46850,3.27906,1
 67.25310,4.73000,      -0.46879,3.27904,1
 67.28661,4.73333,      -0.46904,3.27901,1
 67.32010,4.73667,      -0.46933,3.27899,1
 67.35359,4.74000,      -0.46962,3.27897,1
 67.38708,4.74333,      -0.46993,3.27895,1
 67.42057,4.74667,      -0.47022,3.27893,1
 67.45408,4.75000,      -0.47053,3.27890,1
 67.48757,4.75333,      -0.47085,3.27888,1
 67.52108,4.75667,      -0.47116,3.27886,1
 67.55459,4.76000,      -0.47145,3.27884,1
 67.58808,4.76333,      -0.47176,3.27882,1
 67.62161,4.76667,      -0.47202,3.27880,1
 67.65508,4.77000,      -0.47228,3.27877,1
 67.68859,4.77333,      -0.47257,3.27875,1
 67.72210,4.77667,      -0.47285,3.27873,1
 67.75557,4.78000,      -0.47328,3.27871,1
 67.78907,4.78333,      -0.47375,3.27869,1
 67.82254,4.78667,      -0.47412,3.27866,1
 67.85602,4.79000,      -0.47452,3.27864,1
 67.88954,4.79333,      -0.47470,3.27862,1
 67.92307,4.79667,      -0.47485,3.27860,1
 67.95656,4.80000,      -0.47505,3.27858,1
 67.99007,4.80333,      -0.47539,3.27855,1
 68.02357,4.80667,      -0.47573,3.27853,1
 68.05703,4.81000,      -0.47607,3.27851,1
 68.09051,4.81333,      -0.47642,3.27849,1
 68.12402,4.81667,      -0.47670,3.27847,1
 68.15751,4.82000,      -0.47699,3.27844,1
 68.19100,4.82333,      -0.47728,3.27842,1
 68.22452,4.82667,      -0.47756,3.27840,1
 68.25802,4.83000,      -0.47785,3.27838,1
 68.29152,4.83333,      -0.47811,3.27835,1
 68.32505,4.83667,      -0.47840,3.27833,1
 68.35856,4.84000,      -0.47871,3.27831,1
 68.39203,4.84333,      -0.47902,3.27829,1
 68.42554,4.84667,      -0.47928,3.27827,1
 68.45903,4.85000,      -0.47960,3.27824,1
 68.49256,4.85333,      -0.47988,3.27822,1
 68.52605,4.85667,      -0.48017,3.27820,1
 68.55956,4.86000,      -0.48046,3.27818,1
 68.59305,4.86333,      -0.48075,3.27816,1
 68.62651,4.86667,      -0.48103,3.27813,1
 68.65998,4.87000,      -0.48132,3.27811,1
 68.69346,4.87333,      -0.48166,3.27809,1
 68.72693,4.87667,      -0.48200,3.27807,1
 68.76043,4.88000,      -0.48234,3.27804,1
 68.79390,4.88333,      -0.48266,3.27802,1
 68.82739,4.88667,      -0.48294,3.27800,1
 68.86087,4.89000,      -0.48326,3.27798,1
 68.89436,4.89333,      -0.48346,3.27796,1
 68.92785,4.89667,      -0.48370,3.27793,1
 68.96133,4.90000,      -0.48404,3.27791,1
 68.99484,4.90333,      -0.48435,3.27789,1
 69.02829,4.90667,      -0.48467,3.27787,1
 69.06177,4.91000,      -0.48495,3.27784,1
 69.09526,4.91333,      -0.48527,3.27782,1
 69.12877,4.91667,      -0.48558,3.27780,1
 69.16228,4.92000,      -0.48590,3.27778,1
 69.19577,4.92333,      -0.48618,3.27775,1
 69.22925,4.92667,      -0.48650,3.27773,1
 69.26272,4.93000,      -0.48676,3.27771,1
 69.29621,4.93333,      -0.48685,3.27769,1
 69.32967,4.93667,      -0.48722,3.27766,1
 69.36316,4.94000,      -0.48759,3.27764,1
 69.39664,4.94333,      -0.48788,3.27762,1
 69.43010,4.94667,      -0.48811,3.27760,1
 69.46359,4.95000,      -0.48837,3.27757,1
 69.49707,4.95333,      -0.48868,3.27755,1
 69.53054,4.95667,      -0.48900,3.27753,1
 69.56398,4.96000,      -0.48931,3.27751,1
 69.59744,4.96333,      -0.48957,3.27748,1
 69.63092,4.96667,      -0.48988,3.27746,1
 69.66438,4.97000,      -0.49020,3.27744,1
 69.69785,4.97333,      -0.49054,3.27742,1
 69.73133,4.97667,      -0.49085,3.27739,1
 69.76479,4.98000,      -0.49114,3.27737,1
 69.79825,4.98333,      -0.49143,3.27735,1
 69.83170,4.98667,      -0.49169,3.27733,1
 69.86518,4.99000,      -0.49200,3.27730,1
 69.89864,4.99333,      -0.49229,3.27728,1
 69.93208,4.99667,      -0.49258,3.27726,1
 69.96552,5.00000,      -0.49286,3.27723,1
 69.99900,5.00333,      -0.49321,3.27721,1
 70.03246,5.00667,      -0.49357,3.27719,1
 70.06592,5.01000,      -0.49394,3.27717,1
 70.09939,5.01333,      -0.49423,3.27714,1
 70.13284,5.01667,      -0.49449,3.27712,1
 70.16626,5.02000,      -0.49475,3.27710,1
 70.19974,5.02333,      -0.49482,3.27708,1
 70.23316,5.02667,      -0.49500,3.27705,1
 70.26662,5.03000,      -0.49523,3.27703,1
 70.30010,5.03333,      -0.49551,3.27701,1
 70.33352,5.03667,      -0.49586,3.27698,1
 70.36695,5.04000,      -0.49625,3.27696,1
 70.40039,5.04333,      -0.49665,3.27694,1
 70.43384,5.04667,      -0.49696,3.27692,1
 70.46726,5.05000,      -0.49725,3.27689,1
 70.50070,5.05333,      -0.49754,3.27687,1
 70.53418,5.05667,      -0.49783,3.27685,1
 70.56764,5.06000,      -0.49809,3.27682,1
 70.60108,5.06333,      -0.49824,3.27680,1
 70.63454,5.06667,      -0.49841,3.27678,1
 70.66803,5.07000,      -0.49867,3.27676,1
 70.70151,5.07333,      -0.49904,3.27673,1
 70.73498,5.07667,      -0.49936,3.27671,1
 70.76846,5.08000,      -0.49967,3.27669,1
 70.80192,5.08333,      -0.49996,3.27666,1
 70.83538,5.08667,      -0.50022,3.27664,1
 70.86882,5.09000,      -0.50048,3.27662,1
 70.90226,5.09333,      -0.50076,3.27660,1
 70.93570,5.09667,      -0.50105,3.27657,1
 70.96915,5.10000,      -0.50134,3.27655,1
 71.00261,5.10333,      -0.50157,3.27653,1
 71.03603,5.10667,      -0.50183,3.27650,1
 71.06951,5.11000,      -0.50212,3.27648,1
 71.10295,5.11333,      -0.50241,3.27646,1
 71.13641,5.11667,      -0.50275,3.27643,1
 71.16985,5.12000,      -0.50309,3.27641,1
 71.20330,5.12333,      -0.50338,3.27639,1
